idOrder,Users_id,Status,Create_Date,Paid_Date,Price_Total,Currency,Address_id
1829,5334,paid,2001-02-06 15:44:31,2001-02-08 04:44:31,4450.41,EUR,2531
1830,1441,created,2023-07-31 20:43:27,,1881.29,EUR,6938
1831,8177,shipped,2005-04-20 02:02:45,2005-04-27 01:50:45,4676.99,EUR,2373
1832,4710,created,2007-05-02 03:08:04,,2340.62,EUR,8415
1833,9471,paid,2015-11-08 23:52:36,2015-11-12 23:25:36,4894.29,EUR,7502
1834,2258,created,2008-06-05 16:15:18,,2188.18,EUR,4825
1835,4523,paid,2011-02-08 23:38:47,2011-02-13 21:13:47,801.96,EUR,1858
1836,9059,paid,2016-01-22 12:43:29,2016-01-28 04:28:29,1262.93,EUR,8425
1837,5692,created,2004-12-23 01:23:17,,360.74,EUR,1866
1838,3728,created,2020-02-16 16:53:58,,4321.22,EUR,6424
1839,6876,paid,2025-03-18 09:50:39,2025-03-19 03:32:39,3583.19,EUR,2110
1840,3759,created,2026-12-07 12:32:07,,401.11,EUR,6339
1841,3722,created,2004-01-26 01:34:40,,525.04,EUR,236
1842,5443,created,2021-06-02 00:24:55,,3733.10,EUR,2361
1843,2994,shipped,2002-08-01 08:21:33,2002-08-06 01:46:33,2977.67,EUR,1532
1844,9911,paid,2009-05-20 12:24:46,2009-05-27 07:29:46,3945.72,EUR,2911
1845,7759,created,2024-05-18 08:18:44,,4625.83,EUR,9356
1846,4320,shipped,2004-02-23 05:49:06,2004-02-29 22:53:06,126.56,EUR,2132
1847,598,created,2016-02-27 22:48:36,,1448.23,EUR,8345
1848,6225,created,2022-09-12 22:25:53,,4362.89,EUR,9430
1849,4929,created,2009-08-02 19:03:23,,618.67,EUR,9465
1850,818,shipped,2018-03-05 21:55:36,2018-03-07 04:27:36,3472.25,EUR,4335
1851,4243,created,2010-09-16 18:16:09,,633.82,EUR,1934
1852,6914,created,2008-12-29 20:34:35,,2029.73,EUR,9090
1853,7826,created,2011-01-28 16:38:49,,1737.38,EUR,1180
1854,7795,paid,2002-04-18 10:55:33,2002-04-21 18:15:33,2320.43,EUR,1579
1855,2297,shipped,2019-10-12 08:20:19,2019-10-18 18:59:19,2969.09,EUR,1622
1856,9016,created,2023-11-21 17:08:59,,4580.75,EUR,4391
1857,2701,created,2024-12-29 14:56:40,,123.18,EUR,3024
1858,4817,cancelled,2008-07-05 14:54:27,,2401.80,EUR,9081
1859,6506,shipped,2000-11-03 00:33:44,2000-11-09 10:24:44,3456.32,EUR,9495
1860,7458,created,2005-12-07 09:19:13,,1510.42,EUR,7984
1861,7787,created,2026-04-29 22:25:20,,2616.20,EUR,7326
1862,1155,shipped,2015-08-27 03:58:31,2015-08-30 04:37:31,852.05,EUR,6767
1863,3776,cancelled,2004-04-19 21:23:25,,4851.01,EUR,6016
1864,7674,created,2004-08-26 16:56:50,,1163.69,EUR,4552
1865,5383,created,2005-12-09 18:41:17,,2252.17,EUR,4383
1866,4781,paid,2016-10-14 03:11:33,2016-10-19 18:01:33,74.31,EUR,390
1867,7179,created,2020-03-11 22:13:42,,150.03,EUR,5603
1868,5447,shipped,2026-07-16 19:47:47,2026-07-20 16:59:47,2070.75,EUR,305
1869,2312,paid,2011-10-04 04:23:58,2011-10-10 07:18:58,4194.12,EUR,1622
1870,7683,created,2010-11-04 07:52:27,,3350.83,EUR,6868
1871,8877,created,2024-12-20 00:34:33,,4788.66,EUR,6139
1872,8714,shipped,2011-11-12 05:31:58,2011-11-19 00:40:58,4713.45,EUR,4033
1873,1919,cancelled,2016-09-09 02:16:39,,270.57,EUR,8410
1874,6785,paid,2002-04-11 07:42:53,2002-04-18 00:13:53,11.38,EUR,583
1875,632,created,2022-02-04 12:10:54,,518.28,EUR,3369
1876,3776,created,2003-08-09 06:20:30,,4220.34,EUR,6517
1877,8604,paid,2009-04-30 00:11:54,2009-04-30 12:15:54,423.65,EUR,8912
1878,4375,cancelled,2018-06-23 20:03:58,,3807.18,EUR,4661
1879,4770,created,2021-10-04 06:05:14,,4314.61,EUR,7746
1880,1741,paid,2016-02-27 03:32:59,2016-02-28 00:47:59,3322.74,EUR,9672
1881,5746,created,2004-02-24 11:49:20,,903.05,EUR,1791
1882,8392,paid,2008-08-14 00:21:50,2008-08-19 04:35:50,765.76,EUR,6618
1883,5327,created,2013-01-15 11:56:29,,2310.09,EUR,6031
1884,7094,created,2018-06-13 22:27:56,,1569.23,EUR,2688
1885,7707,shipped,2006-10-08 03:33:35,2006-10-13 09:42:35,4029.81,EUR,4766
1886,3055,created,2016-01-04 03:31:50,,1223.25,EUR,7088
1887,7640,created,2012-04-08 02:21:41,,2932.47,EUR,1749
1888,2870,created,2008-02-06 11:13:41,,4849.53,EUR,538
1889,7734,paid,2015-04-05 01:51:03,2015-04-09 11:39:03,2725.55,EUR,3216
1890,3009,created,2006-06-16 07:47:55,,2887.16,EUR,8268
1891,8879,paid,2022-04-29 05:26:21,2022-05-02 05:08:21,2523.77,EUR,5204
1892,8841,created,2001-03-08 19:53:23,,4404.97,EUR,8541
1893,7312,created,2019-07-11 17:43:31,,1063.96,EUR,2329
1894,6712,paid,2004-05-30 00:47:42,2004-05-30 07:39:42,1741.40,EUR,2288
1895,2178,paid,2016-05-23 00:20:40,2016-05-23 11:31:40,867.04,EUR,7562
1896,5342,paid,2012-03-17 04:44:52,2012-03-20 05:48:52,4427.63,EUR,5151
1897,5068,created,2010-02-05 13:19:49,,4268.53,EUR,8260
1898,9340,paid,2003-11-25 09:27:17,2003-11-26 00:33:17,565.47,EUR,8213
1899,9778,created,2009-09-21 22:22:23,,3066.83,EUR,8871
1900,7723,paid,2014-07-01 06:07:05,2014-07-07 00:12:05,1451.38,EUR,8165
1901,9493,created,2000-01-26 04:09:35,,380.75,EUR,5737
1902,1406,created,2010-04-06 16:56:05,,720.91,EUR,1144
1903,8960,created,2001-10-30 05:52:04,,3236.85,EUR,2528
1904,8426,cancelled,2019-05-08 20:43:05,,3594.67,EUR,790
1905,6369,created,2010-10-29 19:16:40,,1860.46,EUR,8901
1906,4213,created,2019-01-29 15:52:15,,3028.54,EUR,3527
1907,4753,created,2023-07-26 15:26:03,,2578.88,EUR,9573
1908,1114,created,2020-10-04 07:29:12,,2556.30,EUR,3018
1909,4179,created,2017-08-01 18:02:10,,3903.76,EUR,5187
1910,7228,created,2002-01-10 01:56:08,,4898.44,EUR,1245
1911,4833,paid,2021-11-04 05:12:00,2021-11-05 02:54:00,4730.45,EUR,6674
1912,8462,paid,2009-01-18 10:46:25,2009-01-21 23:48:25,77.29,EUR,119
1913,9769,cancelled,2019-04-17 18:25:54,,2275.12,EUR,3078
1914,4664,created,2002-10-19 11:40:06,,2843.21,EUR,6593
1915,3270,paid,2006-11-27 00:17:01,2006-12-03 17:44:01,1950.97,EUR,1040
1916,2165,created,2011-03-03 04:30:21,,4724.07,EUR,771
1917,6557,shipped,2020-04-19 20:21:14,2020-04-26 08:26:14,171.91,EUR,2930
1918,6496,created,2009-06-04 02:10:43,,4775.28,EUR,3054
1919,7273,shipped,2002-12-08 13:21:23,2002-12-10 17:27:23,2996.08,EUR,9037
1920,5961,created,2003-03-09 20:21:47,,1355.84,EUR,5997
1921,3490,created,2000-07-20 08:31:08,,1469.14,EUR,8892
1922,5017,shipped,2011-09-13 20:57:49,2011-09-18 02:35:49,3010.84,EUR,1041
1923,8191,created,2025-10-18 17:23:39,,4228.83,EUR,8659
1924,8680,shipped,2012-07-26 06:43:30,2012-07-27 19:59:30,4482.26,EUR,5231
1925,9498,created,2021-11-26 16:53:29,,108.80,EUR,8585
1926,8763,paid,2020-12-15 13:13:49,2020-12-21 02:41:49,3423.77,EUR,2915
1927,8931,created,2000-09-18 14:31:48,,623.48,EUR,7220
1928,5861,shipped,2012-05-23 18:56:02,2012-05-29 17:40:02,2430.73,EUR,6173
1929,7872,paid,2010-02-13 23:58:25,2010-02-18 11:59:25,546.45,EUR,6599
1930,6087,created,2022-02-11 01:54:36,,2835.49,EUR,4993
1931,805,shipped,2010-11-29 00:17:02,2010-12-01 08:17:02,3803.90,EUR,117
1932,7459,created,2007-10-08 01:42:16,,3984.05,EUR,2620
1933,3630,created,2014-08-16 21:18:49,,1761.96,EUR,9484
1934,3596,paid,2001-12-18 10:41:17,2001-12-22 08:17:17,4097.70,EUR,1498
1935,8559,created,2005-01-01 03:05:39,,3907.93,EUR,5439
1936,3887,created,2022-08-14 16:41:28,,1399.57,EUR,3360
1937,1491,shipped,2006-01-19 17:58:58,2006-01-23 23:48:58,663.56,EUR,3174
1938,8527,created,2004-12-30 16:12:54,,4601.35,EUR,7713
1939,8031,created,2011-04-19 15:29:58,,795.30,EUR,5432
1940,7743,shipped,2018-11-15 00:41:14,2018-11-17 02:18:14,4267.77,EUR,5550
1941,6184,created,2009-10-25 11:36:04,,3406.01,EUR,5159
1942,8878,created,2012-04-01 07:36:26,,1853.32,EUR,8712
1943,8881,paid,2019-02-16 10:45:26,2019-02-20 04:26:26,4464.54,EUR,9213
1944,5154,created,2014-06-14 21:38:35,,3854.27,EUR,7157
1945,9435,cancelled,2014-08-16 05:12:57,,2211.05,EUR,3287
1946,4688,paid,2008-12-02 05:45:44,2008-12-03 03:39:44,4574.65,EUR,9940
1947,2965,created,2007-10-26 11:24:57,,3134.08,EUR,7689
1948,109,created,2015-04-08 17:38:42,,3424.84,EUR,3760
1949,1353,shipped,2009-12-16 10:19:35,2009-12-20 19:36:35,1092.60,EUR,8010
1950,9306,paid,2012-04-09 16:29:46,2012-04-15 08:41:46,4875.24,EUR,8973
1951,8103,shipped,2002-02-11 00:26:13,2002-02-17 07:08:13,4092.81,EUR,5560
1952,1680,created,2006-12-19 20:43:14,,2503.21,EUR,160
1953,8898,created,2004-10-25 16:35:02,,1120.08,EUR,7359
1954,9229,paid,2025-04-14 02:45:17,2025-04-20 04:56:17,4155.36,EUR,6034
1955,8324,shipped,2019-12-08 03:26:58,2019-12-08 14:43:58,2041.68,EUR,8972
1956,1102,paid,2008-07-20 07:58:09,2008-07-25 17:49:09,3496.68,EUR,2950
1957,7153,paid,2012-12-27 14:05:29,2012-12-28 12:45:29,4123.74,EUR,3412
1958,8138,created,2009-10-10 15:51:45,,2601.13,EUR,5612
1959,5370,cancelled,2016-11-28 08:21:22,,3788.44,EUR,8587
1960,6899,paid,2026-02-03 13:22:38,2026-02-09 17:36:38,768.09,EUR,9874
1961,8200,paid,2001-08-28 00:23:34,2001-08-30 14:30:34,1938.02,EUR,2564
1962,8000,paid,2008-08-14 08:40:05,2008-08-20 05:33:05,4093.11,EUR,6791
1963,6475,created,2013-02-11 03:05:47,,929.13,EUR,4770
1964,5934,shipped,2021-10-05 11:27:45,2021-10-06 10:58:45,69.62,EUR,3046
1965,6096,paid,2005-09-18 12:18:32,2005-09-21 15:12:32,3106.32,EUR,4818
1966,3349,created,2013-08-18 14:27:19,,432.64,EUR,9695
1967,2327,created,2010-11-06 08:07:06,,4524.70,EUR,5665
1968,7065,created,2012-02-28 14:02:33,,3408.18,EUR,1444
1969,6642,shipped,2023-06-03 21:33:23,2023-06-07 12:43:23,4968.73,EUR,9618
1970,5250,created,2014-11-20 15:07:51,,1849.03,EUR,6323
1971,9222,shipped,2023-03-28 15:20:40,2023-03-31 09:30:40,3520.81,EUR,3742
1972,7465,created,2001-03-19 02:55:07,,4524.50,EUR,7407
1973,2098,created,2018-01-23 03:03:04,,4532.76,EUR,2264
1974,1008,created,2014-10-29 14:52:35,,2737.40,EUR,9341
1975,1953,created,2010-10-30 10:05:45,,3996.89,EUR,6091
1976,6431,paid,2022-03-10 14:11:24,2022-03-15 03:08:24,4239.13,EUR,4363
1977,4545,shipped,2020-08-19 18:00:57,2020-08-22 06:44:57,1571.81,EUR,1412
1978,3944,cancelled,2019-05-21 03:53:50,,1160.34,EUR,4977
1979,3175,created,2000-12-17 18:00:20,,4389.60,EUR,4979
1980,4888,paid,2005-06-17 04:54:10,2005-06-22 08:32:10,4448.62,EUR,8099
1981,7228,created,2024-12-02 23:14:51,,516.36,EUR,6478
1982,5373,created,2022-03-16 11:49:21,,3859.92,EUR,6733
1983,2258,paid,2007-07-13 21:54:52,2007-07-19 20:54:52,2010.86,EUR,5640
1984,8986,created,2002-06-18 01:03:14,,2171.82,EUR,36
1985,7484,created,2024-11-07 19:59:46,,2745.15,EUR,9284
1986,215,created,2000-09-03 22:31:13,,2353.76,EUR,957
1987,7693,created,2003-10-05 14:47:19,,1884.15,EUR,8136
1988,8664,paid,2023-10-03 17:38:08,2023-10-06 05:42:08,3618.72,EUR,960
1989,9337,paid,2009-04-21 13:46:27,2009-04-27 14:54:27,4571.11,EUR,6145
1990,7884,created,2023-07-03 05:00:15,,3549.04,EUR,7685
1991,3434,paid,2013-01-04 22:42:51,2013-01-08 03:33:51,936.99,EUR,6590
1992,9467,created,2026-11-06 07:20:49,,4663.82,EUR,234
1993,4325,paid,2023-04-26 01:08:19,2023-05-01 18:45:19,2541.99,EUR,8405
1994,8277,cancelled,2015-11-12 01:38:43,,4047.14,EUR,3803
1995,9275,shipped,2024-11-23 23:21:59,2024-11-29 10:35:59,905.70,EUR,9060
1996,1087,created,2008-06-11 08:19:41,,811.49,EUR,3944
1997,6973,created,2005-03-31 09:30:46,,3701.98,EUR,7898
1998,5431,cancelled,2025-10-28 14:48:54,,4425.91,EUR,8588
1999,765,created,2004-07-28 19:46:38,,712.67,EUR,1089
2000,3551,created,2003-07-16 09:34:12,,2508.46,EUR,6894
2001,3280,created,2007-06-06 16:28:21,,3792.13,EUR,7391
2002,2404,created,2016-01-20 12:59:23,,993.98,EUR,6866
2003,2065,created,2001-12-24 14:29:14,,783.86,EUR,2920
2004,5870,created,2024-05-31 01:45:20,,1634.42,EUR,504
2005,8241,shipped,2017-01-19 18:48:12,2017-01-22 11:41:12,4349.80,EUR,5585
2006,997,shipped,2018-09-08 17:07:02,2018-09-13 13:21:02,1322.80,EUR,1
2007,3434,created,2026-06-06 03:24:27,,2706.84,EUR,9496
2008,4032,cancelled,2026-12-25 20:48:43,,3288.59,EUR,6951
2009,1712,paid,2011-07-11 14:24:23,2011-07-17 09:45:23,1804.53,EUR,8041
2010,1943,created,2021-08-24 17:51:15,,1198.78,EUR,9813
2011,3309,paid,2024-03-27 15:06:51,2024-04-01 14:33:51,3011.14,EUR,5384
2012,5447,paid,2004-09-22 18:35:01,2004-09-28 09:02:01,657.18,EUR,6229
2013,3106,created,2003-01-30 22:21:07,,134.45,EUR,9820
2014,2976,created,2026-09-05 22:34:44,,666.07,EUR,1894
2015,9999,paid,2020-04-22 10:26:04,2020-04-27 18:20:04,433.81,EUR,8732
2016,2626,created,2004-06-23 19:35:26,,33.59,EUR,4412
2017,1356,paid,2021-10-03 17:02:31,2021-10-10 09:12:31,1084.24,EUR,6913
2018,868,created,2024-07-22 23:51:28,,86.64,EUR,7260
2019,2242,created,2006-02-20 14:52:57,,4839.65,EUR,4937
2020,6827,created,2023-07-28 08:52:10,,2558.80,EUR,9996
2021,123,created,2026-05-01 04:56:16,,695.89,EUR,3613
2022,9344,cancelled,2010-06-27 01:46:58,,4791.51,EUR,4914
2023,1971,cancelled,2005-08-13 20:35:56,,2752.09,EUR,8873
2024,2335,shipped,2015-10-10 02:06:41,2015-10-12 07:47:41,837.26,EUR,7391
2025,9207,paid,2004-09-29 15:40:16,2004-09-30 12:36:16,295.18,EUR,8408
2026,1757,created,2018-07-31 12:05:40,,3226.49,EUR,9216
2027,8023,cancelled,2022-04-12 18:07:52,,455.49,EUR,9309
2028,7476,created,2026-10-24 20:11:12,,2251.84,EUR,4311
2029,5255,created,2025-12-26 06:14:08,,2488.04,EUR,7912
2030,2325,created,2019-12-22 11:12:43,,4191.46,EUR,8646
2031,7822,created,2025-12-14 02:35:15,,4806.71,EUR,1598
2032,7519,paid,2024-10-02 15:47:32,2024-10-05 01:45:32,3126.42,EUR,9552
2033,6786,cancelled,2025-08-29 20:01:51,,1035.80,EUR,1199
2034,5377,paid,2016-03-14 02:06:56,2016-03-19 19:50:56,805.67,EUR,9254
2035,157,shipped,2025-01-06 11:17:26,2025-01-11 02:29:26,4035.34,EUR,353
2036,4190,paid,2001-06-07 07:13:53,2001-06-13 15:10:53,531.70,EUR,6649
2037,1611,created,2003-08-29 16:42:50,,1313.42,EUR,2389
2038,4368,created,2015-09-30 01:08:13,,3309.12,EUR,5772
2039,8528,created,2013-11-01 20:41:16,,3672.26,EUR,6239
2040,8588,paid,2013-10-29 19:08:51,2013-10-29 21:32:51,1128.06,EUR,9766
2041,7068,created,2023-04-27 04:45:07,,1230.94,EUR,2927
2042,3235,shipped,2023-01-18 15:02:53,2023-01-25 11:39:53,4921.15,EUR,3252
2043,1430,created,2002-01-27 06:42:00,,2343.31,EUR,7964
2044,4796,created,2024-11-24 14:37:52,,2481.95,EUR,4400
2045,6587,paid,2025-12-15 02:01:49,2025-12-19 11:49:49,4786.10,EUR,3162
2046,532,shipped,2026-08-17 22:39:19,2026-08-21 12:46:19,4231.66,EUR,8932
2047,4997,created,2025-09-22 16:21:25,,2631.62,EUR,1768
2048,4753,paid,2007-07-20 07:13:33,2007-07-22 05:02:33,4509.91,EUR,3416
2049,8308,created,2023-08-19 22:56:02,,4837.09,EUR,9735
2050,1349,created,2024-08-24 18:38:10,,674.40,EUR,7836
2051,7961,created,2023-04-11 05:24:31,,49.99,EUR,8386
2052,2029,cancelled,2006-12-14 10:15:46,,3236.21,EUR,1821
2053,581,created,2011-12-13 13:04:20,,1709.66,EUR,3073
2054,3040,paid,2013-01-03 19:44:27,2013-01-07 21:15:27,3486.90,EUR,2256
2055,7695,created,2010-09-24 09:14:45,,4822.36,EUR,968
2056,8920,created,2017-05-21 17:52:22,,4815.73,EUR,7107
2057,3450,paid,2023-12-23 15:48:29,2023-12-30 10:58:29,3328.94,EUR,9307
2058,3417,paid,2026-10-23 05:11:44,2026-10-27 19:38:44,3803.32,EUR,747
2059,508,created,2001-11-28 15:05:18,,3317.51,EUR,7111
2060,5583,paid,2020-12-25 19:09:19,2020-12-29 14:15:19,1819.58,EUR,5902
2061,3254,created,2023-07-21 00:02:43,,4694.46,EUR,5176
2062,6588,created,2008-06-27 21:07:40,,4678.21,EUR,2225
2063,5494,shipped,2021-11-18 09:24:02,2021-11-23 10:24:02,2673.69,EUR,9399
2064,8155,paid,2002-02-05 12:18:45,2002-02-05 22:18:45,3166.47,EUR,790
2065,7446,paid,2008-04-15 22:30:15,2008-04-16 10:25:15,3893.82,EUR,4571
2066,9872,created,2017-06-25 05:52:39,,1415.36,EUR,3654
2067,524,paid,2025-09-25 03:15:20,2025-09-26 19:09:20,3178.84,EUR,99
2068,5311,created,2021-05-10 23:03:23,,3023.60,EUR,9782
2069,6900,created,2000-04-22 05:01:46,,4713.01,EUR,2428
2070,7024,created,2009-01-12 22:27:56,,2295.01,EUR,3221
2071,7060,created,2018-12-12 22:14:16,,3011.57,EUR,1426
2072,2048,created,2016-07-15 14:41:06,,2291.58,EUR,8416
2073,9976,created,2003-05-09 13:24:45,,3136.92,EUR,9030
2074,7347,cancelled,2010-04-17 20:50:47,,2034.93,EUR,7926
2075,2211,created,2019-05-07 04:11:03,,877.85,EUR,6543
2076,6135,paid,2015-05-29 12:02:33,2015-06-03 17:55:33,1979.26,EUR,6114
2077,6155,created,2024-07-05 10:39:24,,3304.98,EUR,1630
2078,2472,created,2021-11-12 11:08:52,,2059.02,EUR,6706
2079,7777,created,2004-11-12 16:51:49,,1802.89,EUR,9083
2080,7417,created,2018-09-13 00:14:35,,3457.29,EUR,9923
2081,2118,created,2019-04-04 09:31:25,,445.95,EUR,8971
2082,9887,created,2023-05-30 15:13:23,,4921.38,EUR,223
2083,4528,created,2004-10-04 18:20:07,,1043.96,EUR,5758
2084,5508,cancelled,2026-06-11 18:04:17,,4628.57,EUR,441
2085,8185,created,2026-09-16 07:09:15,,4908.18,EUR,8268
2086,6869,paid,2018-04-06 06:09:42,2018-04-08 10:10:42,1943.46,EUR,2196
2087,4613,created,2021-01-10 09:24:27,,849.55,EUR,6508
2088,7922,created,2000-06-02 06:47:56,,4919.44,EUR,8161
2089,9393,cancelled,2004-11-18 04:08:54,,3697.44,EUR,2874
2090,9905,shipped,2019-09-19 14:25:28,2019-09-23 08:12:28,332.26,EUR,3743
2091,3285,created,2004-09-10 01:30:30,,2622.66,EUR,4678
2092,2152,cancelled,2002-05-19 11:25:24,,4014.67,EUR,7387
2093,5942,paid,2000-12-06 04:24:06,2000-12-06 12:58:06,3856.23,EUR,3937
2094,4832,created,2013-09-26 14:42:50,,1254.03,EUR,9020
2095,8835,created,2014-05-11 10:39:13,,741.31,EUR,8111
2096,5033,paid,2004-04-20 23:33:06,2004-04-25 17:00:06,1017.22,EUR,799
2097,9086,paid,2016-07-08 10:26:33,2016-07-13 08:27:33,3769.89,EUR,6564
2098,5293,created,2012-07-05 08:56:28,,985.88,EUR,3862
2099,6969,created,2003-02-15 16:12:58,,1831.27,EUR,9145
2100,3804,created,2009-09-03 00:30:59,,3556.33,EUR,8976
2101,9398,cancelled,2025-04-04 01:01:41,,626.45,EUR,4265
2102,9886,created,2019-04-30 05:13:01,,2470.46,EUR,5096
2103,1113,paid,2026-08-06 19:14:03,2026-08-08 11:20:03,4904.83,EUR,3975
2104,2854,shipped,2009-01-19 13:46:38,2009-01-25 11:33:38,1721.51,EUR,9750
2105,6481,created,2019-04-25 06:11:28,,2838.75,EUR,5419
2106,7583,cancelled,2001-02-06 06:47:39,,4657.96,EUR,7500
2107,2458,paid,2010-02-13 22:05:22,2010-02-16 10:10:22,2310.46,EUR,4931
2108,2871,created,2005-05-16 23:41:48,,4023.89,EUR,3601
2109,9101,created,2007-02-19 18:33:47,,4235.50,EUR,2399
2110,5152,created,2002-05-17 01:29:25,,3124.82,EUR,3417
2111,476,created,2022-11-01 21:58:10,,1318.68,EUR,2095
2112,9237,created,2013-01-17 04:39:02,,3819.47,EUR,5451
2113,5876,cancelled,2005-07-18 02:16:28,,3445.44,EUR,5286
2114,2950,paid,2022-09-09 02:19:17,2022-09-13 05:17:17,2638.13,EUR,2418
2115,539,created,2025-12-16 03:23:17,,3386.41,EUR,3487
2116,6184,created,2007-01-02 12:06:54,,4333.31,EUR,1830
2117,3843,created,2024-07-29 00:06:14,,3553.70,EUR,5858
2118,2563,paid,2009-10-25 21:58:50,2009-10-27 18:39:50,503.02,EUR,5650
2119,9994,paid,2018-04-30 17:51:49,2018-05-01 03:14:49,2597.42,EUR,5308
2120,4590,created,2009-05-14 00:03:51,,162.69,EUR,4181
2121,2772,created,2021-09-06 18:55:13,,951.72,EUR,8800
2122,9711,created,2017-02-12 08:33:31,,2925.05,EUR,6321
2123,3194,shipped,2004-10-20 14:56:23,2004-10-26 06:18:23,324.94,EUR,1957
2124,9739,created,2015-10-22 12:26:31,,2979.44,EUR,5260
2125,9055,paid,2009-10-07 18:01:02,2009-10-12 07:24:02,2502.32,EUR,1227
2126,9971,paid,2003-02-04 15:32:01,2003-02-05 10:16:01,1561.39,EUR,5216
2127,3941,created,2011-03-09 05:46:29,,829.38,EUR,2223
2128,6331,created,2006-10-07 08:26:24,,3211.25,EUR,7862
2129,3672,created,2018-11-05 18:50:34,,1172.11,EUR,2181
2130,4682,paid,2014-08-07 04:28:52,2014-08-11 00:16:52,1278.81,EUR,3083
2131,8201,shipped,2009-08-02 21:45:12,2009-08-07 05:01:12,3666.21,EUR,2923
2132,7068,paid,2022-06-06 18:08:41,2022-06-11 19:40:41,971.17,EUR,5779
2133,2870,created,2001-08-31 23:06:19,,4941.98,EUR,4159
2134,6583,paid,2011-07-29 16:07:56,2011-08-05 05:18:56,4858.65,EUR,7184
2135,3607,paid,2015-11-30 15:55:30,2015-12-06 08:17:30,2201.22,EUR,439
2136,5782,created,2025-08-02 17:49:02,,3193.56,EUR,8929
2137,3027,created,2023-03-16 11:12:22,,1097.28,EUR,4277
2138,91,created,2014-12-15 23:37:20,,2749.58,EUR,1657
2139,1690,paid,2020-10-20 17:59:44,2020-10-24 01:18:44,2327.50,EUR,8148
2140,6898,created,2018-10-28 13:46:29,,1315.62,EUR,9246
2141,8293,shipped,2022-06-14 11:45:41,2022-06-17 17:32:41,2464.25,EUR,1906
2142,8541,paid,2021-12-30 23:12:58,2022-01-06 16:16:58,2752.61,EUR,5152
2143,5586,created,2019-12-13 23:20:44,,2912.51,EUR,4889
2144,1990,paid,2024-01-31 00:00:26,2024-02-05 03:33:26,3479.43,EUR,9697
2145,5622,shipped,2007-12-02 04:31:00,2007-12-04 14:47:00,4931.59,EUR,5964
2146,7098,paid,2014-01-17 12:59:54,2014-01-22 13:35:54,4278.63,EUR,3942
2147,1487,created,2006-09-03 03:50:15,,1326.53,EUR,1790
2148,5699,created,2016-10-04 11:25:00,,4569.97,EUR,5927
2149,8122,paid,2004-12-22 04:18:58,2004-12-23 10:09:58,4668.80,EUR,767
2150,6462,paid,2002-10-29 08:07:25,2002-11-02 02:55:25,4794.27,EUR,6186
2151,3181,paid,2011-08-21 17:38:03,2011-08-25 23:49:03,1598.07,EUR,3284
2152,5456,created,2001-05-02 09:48:22,,2852.07,EUR,2952
2153,6347,created,2015-09-23 14:03:45,,4612.60,EUR,3159
2154,1110,created,2005-12-14 05:46:13,,787.95,EUR,5712
2155,4890,shipped,2023-04-23 16:26:02,2023-04-24 21:56:02,4210.99,EUR,4388
2156,4896,shipped,2016-09-30 21:55:51,2016-10-03 06:05:51,4790.80,EUR,9198
2157,4271,paid,2015-09-11 21:15:03,2015-09-14 07:41:03,3310.03,EUR,6131
2158,3129,paid,2016-04-03 01:31:36,2016-04-09 07:23:36,1767.14,EUR,7617
2159,2442,created,2009-08-28 20:24:38,,2516.68,EUR,9421
2160,8385,created,2025-06-03 03:28:49,,681.96,EUR,9742
2161,6417,created,2022-08-06 09:52:47,,1426.55,EUR,2694
2162,3936,shipped,2017-06-15 09:51:19,2017-06-20 04:24:19,4217.13,EUR,2400
2163,7440,paid,2000-08-31 00:13:45,2000-08-31 12:44:45,208.30,EUR,9302
2164,8717,paid,2009-04-21 08:04:07,2009-04-28 05:10:07,4512.11,EUR,724
2165,3718,created,2021-07-19 03:40:44,,2134.24,EUR,7884
2166,121,paid,2019-10-29 08:59:42,2019-11-03 22:40:42,1272.37,EUR,1571
2167,2763,shipped,2000-08-21 16:52:07,2000-08-28 13:55:07,2718.23,EUR,3873
2168,8325,paid,2005-07-16 15:26:15,2005-07-19 09:35:15,4422.75,EUR,5245
2169,5562,created,2020-06-12 12:34:16,,650.98,EUR,3436
2170,5614,shipped,2021-07-31 01:01:22,2021-08-05 02:31:22,4521.22,EUR,6566
2171,6039,created,2018-09-26 06:42:02,,2883.15,EUR,6733
2172,8269,created,2014-12-10 23:19:58,,361.69,EUR,602
2173,8351,created,2020-11-24 03:52:04,,2713.28,EUR,5226
2174,2428,created,2011-05-14 05:28:08,,1612.53,EUR,5906
2175,4023,created,2023-02-14 18:24:41,,1697.54,EUR,5285
2176,7326,paid,2024-06-17 11:40:33,2024-06-21 13:50:33,53.80,EUR,7742
2177,6347,created,2000-08-01 11:57:53,,2581.63,EUR,2866
2178,4836,shipped,2016-10-28 19:55:00,2016-10-31 22:13:00,1528.23,EUR,8482
2179,7110,created,2014-02-22 19:28:47,,707.01,EUR,3583
2180,3239,created,2026-11-19 11:28:26,,1149.51,EUR,8804
2181,2714,shipped,2002-11-10 18:18:30,2002-11-16 17:09:30,637.38,EUR,1212
2182,1582,cancelled,2000-04-21 23:58:35,,1245.69,EUR,707
2183,9636,created,2000-12-29 10:17:05,,2973.91,EUR,2046
2184,8811,paid,2023-08-05 17:34:02,2023-08-09 10:05:02,2637.55,EUR,8774
2185,7973,created,2021-11-20 18:29:51,,4274.50,EUR,7758
