Order_id,Product_id,Quantity
2908,7067,3
2909,5860,4
2909,1987,3
2909,6050,5
2909,7952,2
2909,4243,1
2910,8967,3
2910,796,5
2910,9725,4
2910,2761,1
2910,7765,3
2911,1729,4
2911,3456,2
2912,3756,1
2912,2138,4
2912,8807,1
2912,525,3
2913,471,4
2913,3409,1
2913,3967,3
2913,7949,2
2913,4017,3
2914,2366,5
2914,6485,2
2914,404,1
2915,4814,4
2915,2606,2
2916,6136,3
2916,2117,2
2917,4990,1
2917,5118,4
2917,2832,2
2917,3854,1
2918,539,3
2918,9046,4
2918,3534,2
2918,5363,3
2919,3214,1
2920,9892,2
2920,260,1
2920,1742,2
2921,1687,5
2922,6729,5
2922,5129,3
2922,8833,1
2922,7500,2
2923,4927,1
2923,3687,2
2923,6045,5
2924,6232,4
2924,6074,4
2924,8766,1
2924,6444,4
2924,9640,2
2925,477,2
2925,7941,5
2926,4003,4
2926,7692,2
2926,1582,4
2927,8535,1
2927,1221,4
2927,581,5
2928,3998,1
2928,254,4
2928,8904,2
2928,6370,4
2928,1902,4
2929,2339,1
2929,1526,5
2929,3994,5
2929,2087,2
2929,805,3
2930,450,4
2931,5639,2
2931,9642,3
2931,8866,3
2931,8272,3
2931,5310,5
2932,9029,1
2932,6481,3
2933,5754,2
2933,2891,5
2933,5599,3
2934,8447,2
2934,9083,5
2934,9493,1
2935,5488,2
2935,8429,2
2936,2656,4
2936,9334,3
2936,8514,3
2936,6763,2
2936,881,5
2937,5372,4
2937,6700,3
2937,8185,4
2938,2349,2
2938,9381,2
2939,9464,1
2939,9291,5
2939,4028,2
2939,1940,3
2940,6401,4
2940,4863,5
2941,9599,3
2942,3307,4
2942,8999,5
2942,6712,2
2943,3224,2
2944,2142,1
2944,1612,2
2945,8193,4
2945,9254,5
2945,6167,4
2945,9505,1
2945,5246,1
2946,7724,3
2946,8884,5
2946,3812,5
2946,3526,5
2947,1684,3
2947,6040,4
2947,9138,3
2947,7904,1
2947,5593,4
2948,5697,2
2948,84,1
2948,3303,2
2948,2307,3
2948,5570,4
2949,9278,2
2950,9723,1
2950,5801,4
2950,7584,3
2950,1790,3
2950,2411,2
2951,4304,3
2952,1417,2
2952,2305,3
2952,5618,2
2952,9144,1
2953,2029,5
2953,9914,2
2953,254,3
2953,8656,1
2953,912,1
2954,9511,4
2954,5109,3
2955,9584,4
2955,4347,1
2956,7182,1
2956,3333,1
2957,1796,1
2958,5389,1
2958,6046,4
2958,4073,1
2958,3877,5
2959,3279,4
2959,2358,5
2960,5794,2
2960,4696,5
2960,5956,1
2960,3911,5
2961,3610,1
2962,9591,3
2962,5632,1
2962,9735,3
2962,7459,2
2963,485,4
2963,7757,5
2963,3541,1
2964,4775,3
2964,6965,1
2965,666,4
2965,4054,1
2966,7874,4
2966,7251,5
2966,3319,4
2966,3918,2
2967,2155,4
2967,1737,3
2967,5806,2
2968,5649,5
2968,7669,4
2969,9939,5
2969,3881,5
2969,4079,1
2969,3718,1
2969,7039,2
2970,6688,5
2971,1232,5
2971,5063,2
2971,1911,2
2971,256,1
2972,9951,5
2972,36,4
2973,2704,4
2974,1792,3
2974,1282,5
2975,7469,4
2975,1956,1
2975,6180,3
2975,343,2
2975,6554,4
2976,7225,3
2976,1098,1
2977,1523,2
2977,3971,1
2977,6098,4
2977,2568,2
2977,5183,4
2978,2949,2
2978,955,3
2978,7629,4
2978,5432,3
2978,4776,5
2979,9887,1
2979,2313,1
2980,987,1
2980,8283,3
2981,3594,2
2981,4855,5
2982,8443,4
2982,5536,3
2982,854,2
2982,5656,3
2982,416,1
2983,2708,1
2983,68,2
2983,2688,1
2983,6382,3
2983,9670,1
2984,2816,5
2985,5812,4
2985,2619,1
2985,9300,2
2985,9339,3
2985,5341,3
2986,6485,5
2986,1757,5
2986,1106,3
2986,2338,5
2986,3122,3
2987,1787,1
2987,3548,5
2987,2430,1
2987,4235,3
2988,121,4
2988,1616,2
2988,2426,5
2989,4168,5
2989,8016,1
2990,7032,3
2990,3768,3
2990,737,2
2990,3151,1
2991,3135,1
2992,2028,2
2992,4672,5
2993,9212,5
2993,4610,4
2993,3940,2
2993,3179,3
2993,2170,5
2994,1159,4
2994,7482,1
2994,84,5
2994,8387,1
2995,8667,1
2995,8264,1
2995,7454,4
2996,5241,4
2996,3959,3
2996,3990,5
2997,6162,4
2997,17,2
2998,3594,5
2998,3775,1
2998,3861,2
2998,8270,2
2998,4462,5
2999,1072,4
3000,6252,4
3000,4488,4
3000,7114,2
3001,660,3
3001,3619,5
3001,2432,2
3002,6303,4
3002,7049,2
3002,3805,4
3003,5058,2
3003,3,4
3003,4291,1
3003,437,2
3004,6079,4
3004,3276,3
3005,9604,2
3005,417,3
3006,9674,3
3006,2110,4
3007,8859,1
3007,2236,3
3007,754,4
3007,8438,5
3007,7352,5
3008,2673,4
3008,6947,3
3008,3505,2
3008,6604,1
3009,5086,2
3009,8193,1
3010,5010,3
3010,9144,3
3010,5169,2
3011,6580,1
3011,9894,5
3012,7707,4
3012,7949,3
3012,869,4
3012,5787,5
3013,3934,4
3013,6428,3
3013,7940,5
3014,7698,4
3014,2564,1
3014,9078,2
3014,989,3
3015,4583,5
3016,986,5
3016,3165,5
3016,4825,5
3016,7768,4
3016,220,5
3017,2615,3
3017,8905,3
3017,3730,1
3018,2893,2
3018,9914,4
3018,3539,1
3019,6782,1
3019,3189,1
3019,8898,1
3020,518,5
3021,9863,3
3021,6431,5
3022,3896,1
3022,549,1
3023,4717,3
3023,5462,4
3024,2624,5
3024,508,4
3025,4363,2
3025,7731,5
3025,741,5
3025,166,2
3026,8367,5
3026,5743,5
3026,514,1
3026,9780,5
3027,9885,4
3027,2710,3
3027,3292,3
3027,5901,3
3027,4476,4
3028,4907,5
3029,2237,5
3029,9098,4
3029,5428,2
3029,5700,4
3029,7716,3
3030,9340,1
3031,3742,5
3031,8548,5
3031,8174,4
3032,158,5
3033,8437,3
3033,875,1
3033,2542,2
3033,9656,4
3034,5892,3
3034,4941,3
3034,6159,5
3034,6964,4
3035,9764,2
3035,2662,4
3035,9463,2
3035,8873,5
3035,3675,5
3036,4584,3
3037,2273,5
3037,1968,1
3038,3737,2
3038,574,3
3039,1802,5
3039,8590,4
3039,5214,1
3039,3648,2
3040,9069,5
3041,129,1
3041,4131,2
3041,1341,3
3041,98,3
3041,5609,1
3042,3835,1
3043,6681,2
3043,4987,5
3043,2172,2
3043,1320,2
3043,1697,3
3044,4645,4
3044,14,3
3044,18,4
3045,5695,5
3045,8023,5
3046,6864,5
3046,7366,5
3046,1636,1
3046,2815,5
3047,901,4
3048,943,1
3048,1945,3
3048,5193,2
3048,4896,5
3048,4331,3
3049,6226,1
3049,5160,2
3049,1104,1
3049,1207,3
3050,7276,5
3050,3743,2
3050,8596,5
3051,8366,2
3051,7926,2
3051,7527,2
3051,9262,3
3052,49,5
3052,6373,1
3052,4237,3
3052,7217,1
3052,6777,1
3053,3390,2
3053,7455,5
3053,7486,5
3053,6018,1
3054,4951,5
3054,8427,1
3054,660,3
3054,1931,2
3054,4078,2
3055,2020,4
3056,6279,2
3057,5318,1
3057,1378,5
3057,1606,3
3057,5648,5
3057,9236,2
3058,2919,3
3058,3129,5
3058,8335,1
3058,7169,1
3058,9471,3
3059,5368,5
3059,6080,4
3059,5820,4
3059,8099,5
3060,4882,5
3060,172,2
3060,151,5
3060,6097,4
3061,2070,5
3061,896,2
3061,2399,2
3061,447,5
3061,3386,5
3062,6867,5
3062,8768,4
3062,2475,4
3063,2820,3
3063,445,4
3063,1909,5
3063,2127,4
3064,3765,3
3064,6250,2
3064,3762,4
3065,424,1
3065,7265,2
3065,3630,4
3065,371,4
3066,1625,5
3066,5856,4
3067,50,2
3067,2204,3
3067,6915,4
3068,5667,2
3068,4750,2
3069,4602,5
3069,3438,4
3069,6234,4
3070,2488,2
3071,8952,2
3071,7180,2
3072,8848,2
3072,7732,5
3072,5235,1
3073,7067,5
3073,3697,3
3073,9591,3
3074,502,2
3074,4116,4
3074,37,1
3074,5639,4
3075,3871,1
3075,9955,5
3076,973,1
3076,3725,2
3076,4730,4
3076,1902,4
3076,6464,4
3077,9095,1
3077,4456,1
3077,2049,2
3077,6645,1
3077,2884,3
3078,4359,2
3078,5023,1
3078,8059,1
3079,7344,4
3079,1523,4
3080,8668,2
3080,8228,4
3080,2373,2
3080,6086,4
3080,6576,2
3081,4414,1
3081,1719,3
3081,4344,4
3081,8469,5
3081,1763,3
3082,5198,4
3082,7298,2
3082,4192,3
3082,8223,2
3082,3823,3
3083,3554,4
3083,9872,2
3084,9071,4
3085,628,2
3086,2403,4
3086,6694,4
3086,3762,4
3086,3971,2
3086,9776,3
3087,1731,4
3087,7306,1
3087,6140,3
3087,4380,1
3087,1261,1
3088,3139,4
3088,943,2
3088,4049,3
3088,6546,2
3089,3078,4
3089,9239,3
3089,886,5
3089,6878,3
3090,8350,5
3090,6049,3
3090,922,2
3091,6162,2
3091,4255,3
3092,553,2
3092,8437,2
3092,6771,1
3093,1358,2
3093,3524,1
3093,3407,2
3094,9363,2
3094,4894,3
3095,790,4
3095,1658,1
3095,9629,3
3095,5856,1
3095,5541,4
3096,4483,3
3096,269,4
3096,884,5
3097,7100,1
3098,5215,4
3098,353,3
3098,1668,2
3098,9668,1
3098,8809,1
3099,955,2
3099,6901,3
3099,4962,2
3099,9878,4
3099,2736,3
3100,5509,4
3100,6899,1
3100,9678,2
3101,4434,2
3101,3642,3
3102,6703,4
3102,3755,5
3103,5618,2
3103,6990,2
3103,6071,1
3103,8891,3
3104,5491,3
3104,9159,3
3104,5217,1
3105,1893,5
3106,8576,1
3106,9125,5
3106,199,3
3106,7404,2
3106,3553,5
3107,1420,4
3107,1232,3
3108,1657,1
3108,4709,2
3108,6035,4
3108,6951,1
3109,4119,1
3110,7017,4
3110,8620,3
3110,2483,4
3110,1445,3
3110,9694,5
3111,2205,2
3112,4585,5
3112,6666,5
3112,4072,1
3112,1018,1
3112,8570,1
3113,1343,4
3114,7377,1
3114,7738,5
3114,7886,4
3115,6737,4
3115,114,5
3115,8710,3
3116,8365,2
3116,2152,2
3116,4181,3
3116,4900,1
3117,9340,2
3117,1681,1
3117,3829,1
3117,4094,5
3117,7085,3
3118,7641,5
3118,3906,3
3118,9018,5
3119,9973,5
3119,6233,3
3119,3037,4
3119,2495,3
3119,2849,4
3120,8760,2
3121,2206,4
3121,8274,2
3121,2102,4
3122,1902,1
3122,7840,3
3122,8976,2
3123,6824,1
3123,5897,5
3124,4608,5
3125,5500,5
3126,9190,1
3126,1084,5
3127,3358,4
3127,8146,2
3127,9086,5
3127,1450,2
3127,8860,3
3128,665,1
3128,312,1
3128,4630,4
3129,9251,4
3129,7152,5
3129,1462,4
3129,5945,3
3130,3334,1
3130,9821,4
3131,4303,2
3131,1526,3
3131,3375,1
3132,1866,5
3133,1160,5
3134,4519,2
3134,3827,5
3134,9261,2
3134,5981,1
3134,5317,1
3135,9039,1
3135,1438,4
3135,2086,1
3135,5625,2
3136,3539,4
3136,8267,2
3136,3271,1
3137,8063,2
3137,4946,1
3137,4120,4
3137,1321,4
3138,1241,5
3138,2587,4
3139,3930,5
3140,7300,1
3140,4006,4
3140,4873,5
3140,4194,4
3141,4321,5
3141,6953,2
3141,4657,5
3141,5732,4
3141,9368,3
3142,27,1
3142,8333,1
3143,6896,1
3144,3715,1
3144,8814,1
3145,9619,4
3145,8459,5
3146,5400,5
3146,9788,5
3147,7970,5
3147,859,4
3147,8228,1
3148,5899,1
3148,2086,1
3148,3678,1
3149,2500,3
3149,6649,5
3150,1275,1
3150,9834,2
3150,120,4
3150,458,2
3151,6313,1
3151,9174,3
3151,4899,4
3152,2089,1
3153,9442,3
3154,2306,2
3154,5693,3
3154,9963,2
3154,3400,5
3154,7727,5
3155,2997,4
3155,7042,2
3155,4256,1
3155,4420,1
3156,5442,4
3157,6047,4
3157,4768,5
3157,7149,1
3157,1039,4
3157,8808,1
3158,7470,2
3158,5758,5
3158,3766,3
3158,8235,5
3159,8721,2
3159,3251,2
3160,3985,2
3161,3829,5
3161,2528,2
3161,3103,4
3162,5354,5
3162,6343,5
3162,2348,1
3162,8948,1
3162,6521,2
3163,3700,3
3163,6900,1
3164,1605,4
3164,923,5
3164,7507,3
3165,1398,1
3166,4126,5
3166,8486,4
3167,5560,5
3167,6528,2
3167,3542,2
3167,294,3
3167,3250,1
3168,2620,3
3168,5191,4
3169,1686,1
3170,4730,5
3170,9006,5
3170,2670,5
3170,1201,1
3171,6347,1
3171,6216,2
3171,3468,4
3171,370,3
3172,6033,5
3173,4655,3
3173,4043,4
3173,851,5
3173,689,4
3173,4980,2
3174,3713,5
3174,8235,4
3174,5749,3
3175,9505,1
3176,9682,1
3177,4597,2
3177,5953,3
3177,6864,3
3177,9289,5
3177,459,1
3178,637,3
3178,556,2
3178,434,2
3178,1065,1
3179,933,3
3180,7884,3
3180,2880,3
3181,8536,5
3182,2049,5
3182,2743,2
3182,8222,2
3182,5799,1
3183,8025,5
3183,8660,2
3184,4554,1
3184,5892,5
3185,8563,5
3185,957,5
3185,6644,1
3185,7296,4
3185,215,1
3186,3934,1
3187,1525,3
3188,4259,4
3188,6513,2
3188,9600,1
3188,8951,5
3188,4345,5
3189,459,4
3189,8780,4
3189,3637,2
3190,6053,1
3191,4479,2
3191,983,5
3192,2835,5
3192,4435,1
3192,6677,1
3192,5651,5
3192,616,1
3193,4930,2
3193,5992,2
3193,4210,3
3194,5633,1
3194,3092,5
3194,9331,3
3195,7984,5
3195,8452,4
3195,1712,5
3196,9617,5
3196,1140,2
3196,5970,3
3197,2565,1
3198,1242,1
3198,7279,4
3198,6291,3
3198,7214,5
3199,3601,3
3200,9702,2
3200,6602,5
3200,3681,1
3200,1708,2
3200,2181,3
3201,6530,3
3201,6812,4
3201,1583,2
3201,9982,4
3202,9279,5
3202,128,3
3202,5996,1
3202,9294,4
3203,53,5
3203,7377,2
3204,9420,1
3204,8419,5
3204,1887,2
3205,6595,5
3205,8387,5
3206,5893,3
3207,5602,1
3207,9068,1
3207,5240,1
3207,5538,1
3208,1552,4
3208,8938,1
3208,9437,3
3208,5303,2
3208,124,1
3209,724,4
3209,3292,5
3209,780,3
3209,18,4
3209,8812,1
3210,248,5
3210,1315,5
3210,1613,1
3210,5273,1
3211,1049,1
3212,2083,3
3212,6907,2
3212,224,5
3212,653,4
3212,6896,5
3213,6950,1
3213,4911,2
3214,7273,3
3214,9799,2
3215,8480,2
3215,1527,2
3216,528,3
3216,704,2
3216,1686,2
3216,4202,2
3216,4583,1
3217,1768,1
3217,8028,1
3217,3150,5
3218,8790,5
3218,3303,2
3218,7821,1
3219,4700,4
3219,7036,1
3219,5335,1
3219,4814,1
3219,7913,1
3220,580,3
3220,6707,4
3220,8011,2
3220,5427,1
3220,1964,2
3221,7664,3
3221,5524,2
3221,4168,2
3221,5481,1
3222,3196,5
3222,5001,4
3223,8431,1
3224,7077,5
3224,5111,3
3224,8025,3
3224,5194,2
3225,3416,5
3225,9634,3
3225,5685,3
3226,916,5
3226,2472,3
3226,1130,3
3227,5931,2
3227,869,5
3227,6736,4
3227,7234,4
3228,8341,3
3228,2234,4
3228,1086,4
3228,7903,3
3228,3598,1
3229,8157,4
3230,4406,3
3230,5505,2
3231,5740,5
3232,4714,5
3232,1614,3
3232,9940,2
3232,7265,4
3232,3335,3
3233,1437,3
3233,9668,3
3233,668,5
3233,8572,1
3234,7574,5
3234,2526,4
3235,817,1
3235,7238,2
3235,179,1
3235,3205,4
3235,3254,1
3236,1748,3
3236,9607,2
3236,3249,4
3236,7092,2
3237,5920,2
3237,371,1
3237,4743,5
3237,6074,2
3238,2704,1
3238,1020,1
3238,2764,1
3238,6148,1
3238,7743,2
3239,4905,4
3240,2947,2
3241,6577,3
3241,8127,5
3241,6723,5
3241,8931,2
3241,8971,3
3242,8522,5
3242,1795,1
3242,2872,1
3242,4231,1
3243,6388,2
3243,9999,5
3243,5246,3
3244,151,5
3244,2739,2
3245,7299,2
3245,5024,1
3245,4686,5
3246,8650,2
3246,5666,2
3247,366,1
3247,4204,5
3248,2836,4
3248,3728,5
3248,6068,1
3249,1606,1
3249,1036,5
3249,5412,2
3249,6265,5
3249,1360,3
3250,7391,1
3250,272,3
3250,4735,3
3251,5970,2
3252,2562,2
3252,7534,1
3252,6406,2
3252,7023,5
3253,6300,1
3253,8184,5
3253,7003,3
3253,9937,5
3253,5235,2
3254,5064,5
3254,4480,1
3255,1282,5
3256,6302,2
3256,8646,3
3256,1571,3
3256,3258,5
3257,4931,5
3257,5930,1
3257,241,1
3257,907,1
3257,8723,2
3258,5891,3
3258,9689,4
3258,3177,3
3258,3155,3
3259,1973,5
3259,4383,4
3260,6526,2
3260,8982,2
3260,4003,4
3260,8546,1
3260,1350,4
3261,3124,1
3262,4804,4
3262,7101,5
3262,711,4
3262,2688,5
3262,2302,3
3263,5725,4
3263,859,5
3263,3567,5
3263,7556,3
3263,3095,4
3264,501,2
3264,997,5
3265,9813,1
3265,1184,1
3265,3886,1
3265,6459,3
3265,2630,3
3266,2532,2
3266,853,3
3267,8332,1
3268,6963,1
3268,9361,1
3268,5989,4
3268,5926,3
3269,2617,5
3270,33,4
3270,1378,4
3271,2045,1
3271,9597,1
3271,6301,3
3271,755,2
3272,7674,1
3272,7458,2
3272,1400,3
3273,263,1
3274,793,3
3274,1368,3
3274,7962,2
3274,5673,2
3275,7062,1
3276,3693,5
3276,697,5
3276,1595,5
3277,2060,5
3277,5105,1
3278,8017,5
3278,9157,2
3278,8495,1
3278,7823,2
3279,4128,2
3279,4346,5
3279,3349,2
3279,2943,5
3280,3727,3
3280,1626,2
3280,3170,3
3281,7956,3
3281,4371,2
3282,6980,4
3282,9146,1
3283,2696,1
3283,7705,5
3283,3776,2
3284,6383,3
3284,693,1
3284,6216,5
3284,7837,1
3285,1181,3
3286,1840,1
3286,5602,1
3286,8811,3
3286,9217,3
3287,2917,5
3287,3766,5
3287,9463,1
3287,4243,1
3288,5367,4
3288,5389,5
3288,4286,4
3288,5159,1
3289,3384,3
3289,2100,2
3289,9123,3
3289,8066,5
3290,9179,1
3290,2450,1
3290,3743,2
3290,5294,3
3291,3794,1
3291,9145,1
3291,1982,3
3291,650,5
3292,365,3
3292,691,3
3293,4060,3
3293,8928,5
3293,1385,2
3293,1164,4
3293,3522,2
3294,5944,1
3294,1533,5
3294,4057,2
3294,2514,4
3294,8355,2
3295,763,1
3295,9662,1
3296,548,2
3296,8721,5
3296,2351,5
3296,5574,3
3296,1585,3
3297,8906,1
3297,3426,5
3297,5804,2
3297,1923,3
3298,8859,1
3298,1804,2
3298,386,4
3299,1758,5
3299,3680,5
3299,2133,3
3299,5104,3
3299,5440,5
3300,533,4
3300,3523,2
3300,1387,3
3300,3470,3
3301,4503,4
3302,1491,2
3302,7005,5
3303,8782,5
3304,7948,1
3304,9283,4
3304,5584,4
3304,5377,3
3304,5258,3
3305,1146,1
3305,7407,4
3305,3455,5
3305,8779,3
3305,2468,5
3306,441,2
3306,743,1
3306,1634,2
3307,5943,2
3307,9971,1
3307,3323,2
3307,7440,4
3307,6890,4
3308,9474,5
3308,9081,1
3308,1698,3
3308,6141,5
3309,8997,3
3309,5988,1
3309,1702,3
3310,674,3
3311,5627,5
3311,2986,4
3311,4713,2
3311,7646,4
3311,2186,2
3312,1286,1
3312,5650,1
3313,8278,2
3313,9433,5
3313,9068,5
3313,105,4
3313,8727,2
3314,5053,4
3315,1022,3
3315,8417,4
3315,4610,2
3315,5894,2
3315,8107,3
3316,5551,2
3316,7708,1
3316,7650,1
3316,9836,3
3317,9600,3
3317,2839,3
3317,6331,3
3317,9277,1
3317,6254,4
3318,5421,2
3319,1058,4
3319,4360,1
3319,9722,1
3319,8878,1
3319,3743,5
3320,6369,1
3321,5630,1
3321,1837,2
3321,8735,2
3322,4319,4
3322,836,1
3322,8478,3
3322,5538,1
3322,1513,2
3323,2317,2
3323,1140,2
3323,7508,5
3323,8181,1
3324,7862,5
3324,9586,2
3324,4747,3
3324,910,3
3324,5699,5
3325,6461,2
3325,5714,2
3325,421,5
3325,275,1
3326,4360,1
3326,3747,4
3326,5402,1
3327,3991,2
3327,6720,4
3328,5790,3
3329,9976,5
3329,268,1
3329,8718,5
3329,1665,2
3329,3689,1
3330,8655,1
3330,5738,5
3330,8800,4
3330,9786,5
3331,8901,2
3331,5009,4
3331,3995,4
3331,2674,5
3331,217,5
3332,1893,5
3332,1348,5
3333,5057,4
3333,1463,1
3333,3960,2
3334,5962,1
3334,9677,1
3334,5204,3
3334,1915,4
3334,6333,5
3335,9246,3
3335,162,3
3335,470,2
3335,6441,4
3335,3904,5
3336,5976,3
3336,6467,5
3336,1630,4
3336,2782,1
3337,2909,3
3337,2089,3
3337,2477,3
3337,6819,2
3338,5752,1
3338,720,5
3338,9123,1
3338,994,2
3339,5890,3
3339,6399,3
3340,5389,4
3340,4034,3
3340,1525,4
3341,5133,1
3342,1926,4
3342,3306,4
3342,8557,1
3343,9794,5
3343,1044,2
3343,1386,5
3343,5274,4
3343,5306,1
3344,5218,4
3344,6625,1
3344,6733,5
3345,7036,3
3345,9280,3
3345,3131,1
3346,973,1
3347,8484,4
3347,5311,5
3347,7993,1
3347,8107,4
3348,8455,5
3349,1649,4
3349,6215,4
3349,9963,1
3349,8716,4
3349,6964,3
3350,7177,5
3350,2897,4
3350,1070,1
3350,2220,1
3351,7199,4
3351,898,5
3351,2967,4
3351,5192,2
3352,1516,1
3352,4038,5
3352,3736,2
3352,5404,1
3353,1117,3
3353,7848,2
3353,3310,1
3353,1937,1
3353,1602,5
3354,2121,4
3354,9559,3
3354,2432,5
3355,4332,5
3355,2560,4
3355,1909,3
3355,2006,3
3355,388,3
3356,7319,4
3356,7523,5
3356,3111,4
3357,6773,4
3357,9213,1
3357,468,5
3358,3324,1
3358,4481,3
3358,3807,5
3358,4864,3
3358,8671,3
3359,6424,4
3359,5735,3
3360,7229,2
3360,4245,1
3360,6897,1
3360,4281,1
3361,3922,1
3361,8099,2
3362,3464,3
3363,5704,3
3363,2884,1
3363,8887,1
3364,7640,2
3364,1850,3
3364,8694,4
3364,8403,2
3364,9843,4
3365,9946,5
3366,5073,5
3366,8762,5
3366,6424,1
3366,3175,1
3367,6927,5
3367,9288,2
3368,401,3
3368,5631,4
3369,8484,1
3369,3480,2
3369,2984,2
3369,8263,1
3369,6344,1
3370,4549,4
3370,9137,1
3370,8189,4
3371,4343,2
3371,5973,5
3372,3337,2
3373,6285,1
3373,7212,2
3373,9550,1
3373,4307,5
3373,7782,5
3374,3131,2
3374,4999,1
3374,6695,2
3374,7467,5
3375,4211,4
3375,675,1
3375,2533,3
3375,2247,1
3375,7906,5
3376,1532,5
3376,605,3
3376,876,3
3377,1094,4
3377,5329,3
3377,1613,1
3377,9703,4
3378,4223,2
3378,1284,2
3378,9669,4
3378,7199,3
3379,5364,1
3379,157,4
3379,4880,3
3380,3490,2
3380,7429,4
3380,5417,2
3381,4584,1
3381,350,4
3381,5398,1
3381,7264,4
3382,2613,3
3382,793,5
3382,3039,3
3382,554,4
3383,2259,2
3383,8221,2
3383,8480,4
3383,1692,1
3384,6146,1
3384,5011,1
3384,8121,4
3384,6565,2
3384,4467,5
3385,5169,5
3386,1445,2
3387,8381,1
3388,4531,1
3388,5452,5
3388,1951,2
3388,6324,5
3389,3778,2
3389,8548,5
3390,2976,4
3390,9097,4
3390,6724,5
3390,8237,4
3390,1390,3
3391,3384,4
3391,902,1
3391,8356,5
3391,5948,3
3391,4360,1
3392,1309,5
3392,442,1
3392,711,5
3393,6321,2
3393,7881,4
3394,618,5
3394,3215,2
3394,1670,2
3394,4984,3
3395,1070,1
3395,7199,5
3395,7669,3
3395,5289,2
3396,5644,5
3396,8137,3
3397,8797,2
3397,3589,4
3397,9920,4
3398,9002,5
3398,9996,2
3399,4190,4
3399,1706,5
3400,3889,4
3401,6982,4
3401,843,5
3401,1468,5
3401,3679,2
3401,5113,4
3402,722,3
3403,7063,1
3403,2234,3
3403,8221,5
3403,838,4
3403,3367,1
3404,1685,5
3404,9383,2
3404,33,3
3404,1608,5
3405,2734,4
3406,5054,5
3406,887,4
3406,7628,3
3406,7904,2
3407,3120,4
3407,658,5
3407,9040,1
3407,9038,5
3407,9668,2
3408,9465,5
3408,6985,4
3408,2896,3
3409,9203,2
3410,4214,1
3410,7889,4
3411,1918,3
3411,1744,4
3412,1287,5
3412,1015,1
3412,3926,4
3412,410,2
3412,6271,1
3413,406,4
3413,7922,2
3414,9647,1
3415,7015,3
3415,1112,5
3416,8642,1
3417,8841,2
3418,365,1
3418,2490,2
3418,825,2
3419,5541,2
3419,9764,5
3419,5069,4
3420,9118,1
3420,566,3
3420,8188,3
3420,7642,2
3421,845,5
3422,1340,5
3422,2788,4
3423,8834,5
3423,6856,3
3423,8206,1
3423,8575,4
3424,4798,2
3424,4171,1
3425,5905,4
3425,3328,2
3425,2213,5
3425,6339,5
3426,581,4
3427,9538,4
3427,1230,2
3427,6118,5
3427,8378,5
3428,3619,1
3428,9428,1
3428,5636,1
3428,9486,4
3429,5356,1
3429,5430,3
3429,8788,4
3429,308,1
3430,7618,4
3430,8444,2
3431,3224,2
3431,205,5
3431,1219,1
3431,855,5
3432,6791,2
3433,43,1
3433,7693,2
3433,3820,3
3433,8576,5
3433,7202,3
3434,7909,2
3434,6509,1
3434,2008,4
3434,686,2
3434,589,1
3435,3529,3
3435,4380,1
3436,7404,1
3436,1390,4
3436,8583,2
3437,7586,5
3437,8848,5
3437,8668,1
3437,3741,1
3437,8660,2
3438,2163,4
3438,7305,3
3438,8897,4
3439,3461,3
3439,5175,2
3440,4995,5
3440,7838,5
3440,4820,3
3440,342,4
3440,9683,1
3441,6853,1
3441,6456,1
3442,9547,3
3442,4387,4
3442,7685,2
3443,1683,2
3443,3547,2
3444,7179,5
3444,1883,1
3444,7268,5
3444,9612,5
3445,3420,5
3445,5994,2
3445,9532,5
3445,9654,5
3446,4169,1
3446,1512,5
3446,6228,3
3447,1242,2
3447,4273,1
3447,1945,3
3448,5456,3
3449,945,5
3449,5253,5
3449,6953,1
3450,5657,3
3450,1489,5
3450,2475,1
3450,8809,2
3451,4767,4
3451,813,3
3452,6218,4
3452,4486,4
3452,8668,1
3452,8944,2
3452,1664,2
3453,9679,2
3453,7960,1
3454,6375,5
3455,3947,5
3455,6288,3
3456,8448,5
3456,1429,5
3457,2248,1
3457,2994,1
3457,4865,5
3458,5723,4
3459,7315,5
3459,451,3
3459,4534,5
3459,5024,4
3459,7412,3
3460,6319,2
3460,2216,5
3460,4355,2
3461,6613,4
3462,5310,4
3462,1477,4
3463,76,1
3464,7149,2
3464,3937,4
3464,9961,2
3464,2337,4
3465,9587,3
3465,376,2
3465,4690,2
3465,5641,2
3466,7209,4
3466,458,3
3466,1237,3
3466,4598,4
3466,2328,4
3467,6601,3
3467,6291,3
3467,1556,3
3467,9062,4
3468,494,5
3468,5030,3
3468,5765,2
3468,9137,4
3468,9642,4
3469,6065,1
3470,5484,3
3470,9152,1
3470,9357,4
3470,3454,4
3471,8693,3
3471,4704,1
3471,7159,3
3471,6509,4
3471,3444,1
3472,184,2
3473,4166,2
3474,2185,4
3474,2539,3
3474,738,2
3475,3992,5
3475,5598,1
3475,8380,5
3476,782,3
3476,6889,5
3476,2372,2
3476,9334,1
3477,2514,2
3477,8587,5
3477,9101,5
3477,4316,1
3478,8579,3
3479,2909,4
3479,3278,1
3479,1210,2
3479,4272,1
3480,7216,2
3480,9660,2
3480,8225,4
3481,4729,2
3481,557,1
3481,5915,1
3481,4837,5
3481,4009,2
3482,3102,3
3483,7345,4
3483,9636,1
3484,8592,5
3484,3118,3
3485,1400,5
3485,6539,1
3485,4762,5
3485,435,1
3485,9687,3
