Order_id,Product_id,Quantity
1465,4968,2
1465,7141,4
1465,6656,2
1465,2484,4
1465,8900,1
1466,4217,1
1466,1464,1
1466,8939,1
1466,9305,2
1467,9685,4
1467,4193,2
1467,5311,3
1467,9959,5
1468,3470,5
1468,9250,2
1468,8353,2
1468,6151,3
1468,6106,4
1469,3074,5
1469,8241,4
1469,1939,5
1470,6286,2
1470,553,3
1470,2309,5
1470,4568,5
1471,8760,5
1471,6634,5
1471,501,1
1471,1946,1
1471,5688,5
1472,3581,2
1472,7494,4
1473,1010,3
1473,5320,2
1473,1756,2
1473,7552,4
1474,3864,1
1474,9979,3
1474,9503,2
1474,3182,2
1474,9866,4
1475,5028,3
1476,1837,3
1476,2227,5
1477,5876,5
1477,1454,5
1477,7242,2
1478,5244,4
1478,1674,2
1478,2385,3
1478,4700,2
1479,8326,4
1480,5112,5
1480,6664,5
1480,1889,1
1481,138,5
1482,7353,4
1482,3050,5
1482,9001,1
1483,340,5
1484,7699,1
1484,4985,2
1484,1475,2
1484,5335,3
1484,8569,2
1485,2200,1
1485,137,4
1485,8534,4
1485,6601,4
1486,2464,1
1486,8435,4
1486,3266,5
1486,4106,4
1487,5377,1
1487,3756,2
1487,50,3
1488,111,3
1488,1479,1
1488,7721,4
1489,5873,5
1489,7533,2
1489,2383,2
1490,7477,1
1491,1940,1
1491,2012,2
1491,8348,1
1491,2583,3
1492,2682,5
1492,6261,5
1492,6672,5
1492,2152,5
1493,4907,2
1494,7914,3
1495,4049,3
1495,4724,1
1495,9641,5
1496,6698,1
1496,4802,3
1496,9520,3
1496,6941,2
1496,5178,2
1497,4997,3
1498,272,4
1498,7903,4
1498,6753,1
1498,716,5
1499,6786,1
1500,7706,3
1500,7528,4
1500,5910,5
1500,5245,2
1500,9473,3
1501,169,1
1501,5406,4
1501,7146,2
1501,3324,2
1502,7116,4
1503,9224,4
1503,3567,3
1503,5413,4
1503,5092,5
1504,8843,4
1505,5045,4
1505,5290,5
1505,690,2
1505,8030,3
1505,4594,1
1506,8827,1
1506,6620,5
1507,7195,2
1507,7968,5
1507,3292,5
1507,6778,5
1508,3571,4
1508,3032,4
1508,2796,5
1508,1267,3
1508,8342,3
1509,7966,2
1509,8921,5
1509,7245,3
1510,1362,3
1510,3380,4
1510,3582,4
1510,9957,3
1511,3505,3
1512,1994,1
1512,6106,3
1512,4404,5
1513,4177,5
1513,719,5
1513,582,5
1513,512,4
1514,1050,3
1514,9693,1
1514,5109,4
1515,8859,4
1516,4508,5
1516,8918,5
1517,9091,2
1517,2141,2
1517,2227,2
1518,5480,3
1518,7169,4
1518,5165,4
1519,9023,2
1520,5318,2
1520,6164,2
1521,9761,4
1521,3639,4
1521,8842,2
1521,4122,3
1522,2373,1
1522,6183,4
1522,2962,5
1522,3703,2
1523,1040,2
1523,9135,3
1523,8820,5
1523,5601,5
1524,6514,2
1525,7614,2
1525,9378,4
1526,7641,1
1526,952,2
1527,8612,1
1527,6124,3
1527,1117,5
1527,5813,5
1527,9307,1
1528,6623,1
1528,5575,4
1528,5241,3
1528,6470,4
1528,1569,5
1529,2628,2
1529,1891,5
1530,1232,5
1530,1245,1
1530,5914,2
1531,781,2
1532,4613,2
1532,3859,5
1533,5534,5
1533,9436,5
1533,870,3
1534,9714,4
1534,1962,5
1535,5873,2
1535,1923,5
1535,9503,1
1535,3347,2
1536,7296,2
1537,90,4
1537,6879,1
1537,2302,1
1537,6817,1
1538,9707,5
1538,4867,4
1538,4880,5
1538,6025,4
1538,1143,5
1539,9780,5
1540,928,4
1540,8019,1
1540,5345,1
1540,5925,4
1540,8427,3
1541,6764,2
1541,8485,3
1541,5411,2
1541,9395,1
1542,6847,1
1542,1787,4
1543,591,1
1543,7501,5
1543,2436,1
1544,5014,2
1544,6947,1
1544,6318,1
1544,3572,4
1544,9049,5
1545,6801,3
1545,9052,2
1545,1602,4
1545,2962,3
1545,6131,5
1546,7818,2
1546,9244,1
1546,3537,4
1547,4861,5
1547,9288,5
1548,7364,2
1548,1577,5
1548,2398,3
1548,525,2
1549,4979,4
1549,241,3
1549,1696,5
1549,6558,5
1549,8731,3
1550,5063,4
1550,9768,2
1550,9410,1
1551,6070,3
1551,9735,4
1551,838,1
1552,8931,2
1552,6551,2
1552,1168,5
1553,6483,5
1553,3507,2
1553,2052,2
1554,6016,4
1554,6078,4
1554,2741,3
1554,5591,2
1554,5524,1
1555,7872,5
1555,8624,2
1555,3483,1
1555,3831,4
1556,20,4
1556,7091,3
1556,3182,1
1556,1966,1
1557,3632,2
1557,4328,3
1558,59,5
1558,4655,2
1558,9720,5
1559,2035,2
1559,6851,3
1560,1775,4
1560,4807,4
1561,3229,4
1562,4648,5
1562,3264,5
1563,5440,3
1563,5765,2
1563,7946,4
1563,1962,2
1563,8291,3
1564,8859,2
1564,9580,4
1564,4839,2
1564,1419,3
1564,8537,2
1565,5197,5
1565,6746,3
1565,8206,4
1565,6630,5
1565,1142,1
1566,4390,2
1566,4470,4
1566,5862,4
1566,6822,2
1566,2830,1
1567,8209,5
1568,6473,3
1568,1277,1
1568,4521,5
1568,1750,4
1568,4376,5
1569,8319,1
1570,383,4
1570,2217,3
1570,3490,5
1570,1586,5
1571,1803,4
1572,356,5
1572,8747,1
1572,6066,3
1573,6256,5
1573,495,2
1573,990,2
1573,290,2
1573,3571,5
1574,3679,2
1574,6875,4
1574,549,4
1574,7280,1
1575,4291,2
1575,7904,1
1575,5115,1
1575,4050,5
1575,2905,3
1576,4998,2
1576,9822,3
1576,3502,4
1576,9260,4
1577,2847,4
1577,3725,1
1577,4630,1
1577,3483,1
1577,8178,2
1578,418,3
1578,841,2
1578,8689,5
1579,8578,3
1579,6193,4
1579,8669,1
1579,8408,3
1580,6338,4
1580,5843,1
1580,4162,5
1580,5392,2
1580,21,5
1581,5747,3
1581,9508,1
1581,9300,1
1581,5593,1
1582,1582,1
1582,1648,1
1583,3660,3
1583,9640,4
1583,8287,2
1583,5415,1
1584,2002,3
1584,3349,3
1584,6088,2
1585,4838,4
1586,3699,5
1586,5641,1
1586,5964,1
1586,6316,2
1586,1609,2
1587,8745,2
1587,3543,3
1587,3825,5
1588,2069,4
1588,6683,2
1588,8831,2
1589,1662,4
1590,4967,1
1590,3493,5
1590,3858,5
1590,7791,1
1590,5691,3
1591,3365,4
1591,9067,5
1591,43,4
1591,2971,2
1592,3393,2
1592,3879,5
1592,400,4
1592,7051,2
1592,7571,4
1593,4943,4
1593,9353,4
1593,6315,2
1593,498,5
1593,1062,2
1594,8317,3
1594,3927,3
1594,7751,3
1594,2129,4
1594,7683,1
1595,2352,3
1595,4208,4
1595,1297,4
1595,2339,5
1596,9072,1
1596,6740,3
1597,6873,3
1597,9842,4
1597,42,5
1597,5992,3
1598,4897,1
1598,7937,2
1599,7617,3
1600,7633,2
1600,410,1
1600,5833,2
1600,8324,4
1601,3125,3
1601,1973,5
1602,425,4
1603,3705,2
1604,3530,2
1604,4094,2
1604,1466,4
1605,4353,4
1606,7973,1
1606,4032,1
1606,6246,5
1606,3903,4
1606,4960,5
1607,3800,2
1607,3434,1
1607,3366,2
1607,6921,2
1608,6381,2
1608,5186,5
1608,7002,3
1608,7685,1
1608,9990,5
1609,9771,3
1609,6655,2
1609,3832,5
1609,8598,3
1610,2438,4
1611,9902,2
1612,3239,1
1612,5567,4
1612,8019,3
1612,6738,3
1612,9303,1
1613,7480,1
1613,4977,5
1613,2435,5
1613,6542,1
1614,3083,1
1614,8724,2
1614,8157,5
1615,5297,5
1615,2748,4
1616,5276,1
1617,8726,2
1618,3379,5
1618,2681,3
1619,3622,5
1619,4089,1
1620,5368,4
1621,1066,3
1622,8188,1
1622,6538,1
1623,5307,1
1623,9394,3
1624,6581,2
1625,2181,2
1626,7766,5
1626,3442,3
1626,624,1
1627,44,2
1627,5753,5
1628,263,3
1628,3808,4
1628,7169,4
1628,2412,5
1628,6733,2
1629,6265,1
1629,9549,2
1629,6940,5
1630,2468,2
1630,2037,3
1630,531,3
1630,8164,2
1630,9184,4
1631,5806,2
1631,9702,3
1631,3212,2
1631,7410,3
1632,2983,1
1632,8967,3
1632,5083,4
1632,5340,3
1632,8093,1
1633,4419,1
1634,5823,2
1634,5892,5
1634,6002,3
1635,7977,2
1635,5670,5
1635,9546,3
1635,2793,5
1635,6613,1
1636,5365,4
1636,9911,3
1636,6032,1
1636,8215,4
1636,3540,3
1637,8717,3
1637,3959,1
1637,1283,3
1637,1030,2
1637,6478,4
1638,6619,5
1638,9830,4
1639,336,5
1639,1064,5
1639,508,5
1639,2773,1
1640,9188,5
1640,6608,1
1641,1254,5
1642,280,2
1642,1480,1
1642,5617,3
1642,5998,3
1642,8729,4
1643,128,5
1643,4171,1
1644,2176,2
1644,8014,2
1645,8236,1
1645,1256,5
1645,3039,5
1646,3157,3
1646,9685,3
1646,4665,4
1646,1078,4
1647,4104,2
1647,5430,4
1648,7973,3
1648,9668,1
1648,1669,4
1649,5468,2
1650,8854,4
1651,5609,5
1651,3583,1
1651,4340,3
1651,3015,3
1652,3151,2
1652,2411,2
1652,3264,4
1652,4085,2
1652,3943,1
1653,1673,2
1654,501,5
1654,1029,5
1654,3239,5
1654,692,3
1654,6483,4
1655,2496,3
1655,1978,1
1656,3938,2
1656,4533,3
1657,702,1
1657,488,1
1657,7356,3
1657,967,2
1657,9851,3
1658,4198,2
1658,4993,3
1658,1552,4
1658,8044,3
1659,6226,2
1660,9547,1
1660,2298,2
1660,475,1
1660,9531,4
1661,5149,4
1662,502,4
1662,7424,3
1662,7390,3
1662,7915,1
1663,7247,2
1663,1443,1
1663,681,2
1663,4402,5
1663,6585,2
1664,8762,1
1664,5094,2
1664,9250,2
1664,5815,4
1664,7269,3
1665,2412,3
1665,2529,5
1665,5845,2
1665,608,3
1666,468,4
1666,3280,1
1666,9664,3
1667,1181,3
1667,555,4
1667,5549,1
1668,6704,1
1669,3789,1
1670,9859,4
1671,6907,5
1671,2757,5
1671,5038,2
1671,8996,1
1672,7176,1
1673,5409,5
1673,2879,3
1673,4814,2
1673,4983,5
1674,452,1
1674,2767,3
1674,2363,1
1674,4094,1
1675,7913,4
1676,8830,2
1676,2420,1
1676,3735,3
1676,9286,1
1677,8006,1
1677,986,5
1678,295,3
1678,2972,1
1678,6346,1
1679,246,1
1679,9418,3
1680,8610,1
1680,1095,3
1680,7943,3
1681,4571,5
1682,7314,1
1683,9823,4
1683,8481,3
1683,3729,5
1684,8653,5
1684,9885,3
1684,7505,1
1685,332,5
1685,6977,4
1685,2954,3
1685,1740,1
1685,9458,3
1686,4050,5
1686,1541,5
1687,3119,2
1687,5353,2
1687,2852,3
1687,3066,3
1687,7304,1
1688,4034,1
1688,6050,1
1688,7854,4
1689,6455,2
1689,9415,2
1690,2031,5
1690,9539,5
1690,3819,4
1690,283,2
1691,8534,1
1692,712,1
1692,1887,2
1692,5601,1
1692,5554,4
1693,3943,2
1694,781,1
1694,3637,3
1695,1693,1
1695,9245,1
1696,1083,5
1697,6516,2
1697,8782,5
1697,3822,2
1698,2754,5
1698,6873,3
1698,5132,5
1698,1577,5
1698,6459,4
1699,8216,4
1699,3327,5
1699,2528,3
1699,7568,1
1699,4229,1
1700,4464,2
1701,8851,4
1702,393,5
1703,3567,3
1703,4274,3
1704,3009,1
1704,3006,3
1704,1068,2
1705,2008,5
1705,2671,1
1705,2167,4
1705,7339,4
1705,5073,5
1706,9039,4
1706,5403,2
1706,1570,2
1707,3297,4
1708,5453,4
1709,5067,2
1709,9612,2
1709,3334,1
1709,150,3
1710,5764,5
1710,6806,2
1711,4325,2
1711,9343,5
1712,8243,3
1712,8260,2
1712,9832,3
1712,5561,3
1712,4730,5
1713,4371,1
1713,9873,4
1713,6935,5
1713,9725,2
1713,307,1
1714,2320,4
1714,9161,2
1715,9037,4
1715,4330,1
1715,483,4
1715,1379,5
1716,2944,4
1716,8121,4
1716,2372,5
1717,4668,1
1718,1247,5
1718,1836,3
1719,8662,3
1719,4422,3
1719,9513,5
1719,2932,3
1720,823,5
1721,1134,3
1721,9702,3
1721,6493,3
1721,5955,1
1722,7006,5
1722,3274,3
1722,9576,4
1723,7653,3
1723,9961,4
1724,4760,2
1724,5471,3
1725,1677,1
1726,9773,2
1727,3251,4
1727,7118,3
1727,5753,1
1728,6851,3
1728,1134,5
1728,5528,1
1728,6543,3
1728,7518,1
1729,6425,4
1729,9330,5
1729,353,5
1730,8939,5
1730,3121,1
1731,947,2
1732,9562,4
1733,8952,3
1733,2690,5
1734,7995,2
1734,693,5
1735,8894,5
1736,9159,4
1736,7281,2
1736,8151,4
1737,2664,3
1738,5269,4
1738,8490,4
1738,1921,4
1739,5825,1
1739,3430,1
1740,879,4
1740,999,2
1740,4047,1
1740,5567,1
1741,2122,3
1741,1957,2
1741,9612,4
1741,4358,1
1742,7151,4
1742,768,2
1742,2729,3
1742,4547,5
1743,6355,1
1743,2128,2
1743,2240,3
1744,7671,5
1744,627,2
1745,9530,1
1746,8542,4
1747,7133,5
1747,6646,3
1747,4167,5
1747,3664,5
1748,5171,4
1748,1133,2
1749,4828,3
1749,9298,5
1750,5997,2
1750,1541,2
1750,4833,4
1750,9825,1
1751,9473,3
1751,2474,4
1751,9758,4
1752,5532,5
1753,3568,4
1753,171,4
1754,3536,3
1755,835,3
1755,5175,4
1755,3251,1
1755,6930,5
1755,5504,5
1756,8911,4
1756,9223,4
1756,5666,3
1756,6935,3
1756,7676,4
1757,1803,5
1758,2483,4
1758,2885,2
1758,855,2
1758,4685,4
1759,4889,4
1759,9768,4
1760,4060,2
1760,9245,5
1760,5439,2
1760,7671,4
1761,7947,2
1761,6736,1
1762,8076,5
1762,9642,3
1762,2931,3
1762,6054,4
1763,3439,5
1763,1914,5
1763,1025,2
1763,1091,2
1764,2811,3
1765,9231,2
1765,4303,2
1765,8928,3
1765,7733,4
1766,128,3
1766,902,2
1766,929,4
1767,5310,4
1768,2237,5
1768,3690,4
1769,6939,1
1770,1734,4
1770,4863,4
1771,8378,2
1771,8584,3
1772,5994,2
1772,9888,1
1772,3391,2
1772,2029,2
1772,8556,4
1773,1202,4
1773,2411,2
1773,4768,3
1773,4005,4
1773,1564,4
1774,4697,3
1774,6757,4
1774,6240,2
1775,388,3
1775,9854,1
1776,132,5
1776,3476,1
1777,4998,5
1778,1481,2
1778,30,2
1778,1634,5
1778,1229,1
1779,2542,4
1779,1753,2
1780,7542,5
1780,6500,4
1780,8716,2
1781,1797,2
1781,3337,1
1781,1948,5
1781,7585,2
1781,6502,2
1782,5694,2
1783,2381,5
1783,5877,1
1784,4763,2
1785,8670,1
1786,9824,3
1786,8992,4
1786,5349,5
1786,879,1
1787,6606,2
1788,4893,5
1788,3230,2
1788,1542,2
1788,2554,4
1788,5935,4
1789,1984,2
1789,7192,4
1789,3197,2
1789,2790,5
1789,5124,2
1790,424,2
1790,9242,5
1790,2962,4
1790,8304,5
1790,7736,4
1791,914,1
1791,4145,4
1792,2605,3
1793,5878,5
1793,1148,4
1794,6749,5
1795,5935,1
1795,7546,3
1795,368,3
1796,738,5
1796,7592,4
1797,8796,3
1797,4275,5
1797,5240,4
1797,7327,3
1797,465,1
1798,5643,2
1798,3622,2
1799,1437,1
1799,5317,1
1800,3544,3
1800,2985,3
1801,6281,2
1801,7513,4
1802,7093,5
1802,7547,4
1802,2863,5
1802,7209,5
1802,6580,2
1803,3629,2
1803,8050,1
1803,745,3
1803,6817,3
1803,3428,1
1804,2641,5
1804,9165,3
1805,5534,1
1805,2369,5
1805,7220,1
1805,7419,1
1805,3361,3
1806,2559,5
1806,9235,4
1806,7331,3
1807,7387,1
1807,649,3
1807,4269,4
1808,5706,1
1808,8746,1
1808,253,1
1808,2129,1
1809,1678,4
1809,8443,5
1809,585,4
1809,6371,1
1810,7982,1
1810,8162,4
1811,8707,5
1811,6987,5
1812,7835,3
1812,1355,3
1812,5875,5
1812,8094,4
1813,2780,5
1813,974,1
1813,2406,1
1813,6468,3
1814,1401,1
1814,2680,2
1814,2306,2
1814,1683,2
1814,9349,2
1815,6966,2
1815,3982,2
1815,1710,2
1815,7840,2
1816,9115,5
1816,2858,2
1816,4654,3
1817,4671,3
1817,9252,2
1817,665,4
1818,4440,4
1818,7367,2
1818,9137,4
1819,6804,4
1819,6427,3
1819,2313,1
1819,2776,1
1820,9927,3
1820,5101,5
1820,1140,5
1820,2497,5
1820,9907,3
1821,471,2
1821,2715,2
1821,1062,3
1821,1094,2
1821,1770,5
1822,8270,5
1823,5984,4
1823,7791,1
1823,2597,5
1823,8192,5
1824,8886,5
1825,4616,1
1825,1802,4
1825,9139,2
1825,1263,4
1826,1301,3
1827,3249,5
1828,4777,5
1828,1717,3
1828,8826,5
1828,7991,4
1828,9447,4
1829,7492,1
1830,8822,2
1830,3240,1
1830,3497,1
1830,1221,2
1830,3701,1
1831,4104,5
1831,6604,5
1832,9561,5
1833,7636,1
1833,3145,5
1834,9204,4
1834,9310,2
1834,8246,3
1835,5274,1
1835,9429,1
1835,1101,2
1835,5727,4
1836,6349,3
1837,2597,2
1837,7069,1
1838,7095,4
1838,7687,4
1838,6680,1
1838,9240,1
1839,8839,1
1839,5103,4
1839,2188,4
1840,6108,5
1840,1291,1
1841,7187,3
1841,7834,5
1842,6206,4
1842,668,4
1843,4938,5
1843,3902,1
1843,2875,4
1843,4057,4
1844,6129,3
1844,1770,4
1845,3385,2
1845,7336,3
1845,4280,5
1846,9124,5
1847,8153,4
1847,1262,1
1847,8582,4
1847,3834,4
1847,3926,4
1848,2845,3
1848,3650,1
1848,3331,3
1848,666,2
1848,2226,1
1849,648,2
1849,9981,3
1850,6812,4
1850,9929,1
1851,8321,4
1851,514,1
1851,9660,5
1851,8749,5
1852,7607,1
1852,6893,4
1852,5480,4
1852,2246,1
1853,8945,1
1853,8739,3
1853,2299,4
1853,1000,3
1854,3372,1
1855,2987,1
1855,8464,3
1855,5096,3
1856,6930,1
1857,5456,3
1857,7012,5
1857,9174,1
1857,9973,5
1857,3202,3
1858,261,3
1858,4881,1
1859,4462,1
1860,9961,3
1861,6405,1
1861,7550,5
1862,6094,3
1863,1061,5
1863,5947,3
1864,1516,5
1864,5928,2
1864,9118,5
1865,760,5
1865,8459,5
1865,5637,1
1865,1632,5
1866,2531,1
1866,6982,5
1867,6044,3
1867,9588,4
1867,8088,1
1868,1768,3
1868,4352,4
1868,2814,1
1868,3368,2
1869,1414,4
1869,2846,4
1869,2344,2
1869,92,2
1869,9604,2
1870,6347,5
1870,7622,2
1870,137,3
1870,9528,3
1870,6748,5
1871,7612,5
1871,3642,4
1871,4527,1
1871,42,2
1871,5915,5
1872,2476,1
1872,5342,5
1872,4263,1
1872,6907,5
1873,8806,2
1873,4525,1
1873,2450,2
1873,3207,4
1874,765,1
1874,9858,3
1874,6703,5
1875,8611,2
1876,323,4
1876,6148,1
1876,8731,5
1876,7674,1
1877,6034,4
1877,7130,5
1878,9010,1
1878,8766,4
1879,4889,3
1879,1421,4
1879,6683,1
1879,714,4
1879,8152,2
1880,4352,4
1880,2755,4
1880,353,1
1881,5954,1
1882,5652,2
1882,2199,3
1882,9660,5
1882,8593,1
1883,3114,4
1883,1798,2
1883,9189,2
1883,7308,1
1884,5545,5
1885,7475,4
1885,2123,4
1885,7416,5
1885,9427,2
1886,5884,2
1887,9689,3
1887,1966,5
1887,96,5
1887,4346,3
1888,7872,2
1888,9029,3
1888,6968,3
1888,4905,5
1889,9913,3
1890,8166,4
1890,1651,4
1890,1803,5
1890,54,1
1890,5160,2
1891,2969,3
1891,4404,3
1892,1748,3
1892,3293,3
1892,9393,1
1892,6926,2
1893,2207,5
1893,8036,4
1893,6225,5
1893,6446,4
1893,3461,5
1894,3008,1
1894,1075,1
1895,4875,3
1895,7587,3
1895,1594,4
1895,6175,5
1896,8783,4
1897,445,1
1897,2068,2
1898,1702,3
1898,8394,4
1898,8501,3
1898,9066,1
1898,7948,4
1899,172,5
1899,1542,4
1899,6340,3
1899,4206,4
1900,8471,1
1900,6464,5
1901,6118,1
1902,6754,2
1902,3479,1
1902,2272,3
1902,5169,1
1903,5013,4
1903,9784,3
1903,2721,1
1903,9499,5
1904,4592,4
1904,7449,2
1904,8666,5
1905,3657,1
1905,7986,3
1906,946,5
1907,6133,2
1907,9,2
1907,4260,3
1907,9420,2
1907,8308,3
1908,8315,1
1908,2017,4
1908,3930,4
1908,7642,1
1908,514,1
1909,2702,4
1909,6946,4
1909,260,4
1909,8966,2
1910,5879,5
1910,1689,3
1910,5109,5
1910,1979,3
1911,9652,4
1911,4957,4
1911,4058,1
1911,7629,3
1912,2828,2
1912,7507,5
1912,7392,3
1913,1589,5
1914,8309,5
1914,5986,2
1914,421,5
1915,5434,2
1915,4964,5
1915,7652,1
1915,483,4
1916,105,4
1916,3281,3
1917,5127,1
1917,6443,4
1917,8005,2
1917,9917,1
1918,6867,4
1918,4721,4
1919,6113,5
1919,869,1
1919,4663,1
1919,6984,1
1919,5340,2
1920,7260,2
1920,4565,4
1920,8694,2
1921,4299,4
1921,1895,3
1921,210,3
1921,5528,5
1921,7891,1
1922,2324,2
1922,9760,2
1922,6109,5
1922,6442,5
1923,5569,2
1924,297,5
1924,322,1
1924,618,5
1924,7901,4
1925,8196,2
1925,5293,1
1925,5645,5
1925,6480,1
1926,4323,1
1926,419,3
1926,6647,3
1927,9974,4
1928,3602,1
1928,2476,4
1928,1898,3
1928,6776,4
1928,8246,2
1929,660,1
1930,9061,5
1930,1146,1
1931,8950,1
1931,964,2
1932,4797,2
1932,8309,5
1933,1234,4
1933,779,1
1933,3718,5
1933,6556,4
1933,3563,1
1934,3117,5
1934,9483,3
1934,6796,1
1934,7351,2
1935,551,1
1935,6762,3
1935,6107,4
1935,6968,5
1936,5961,5
1936,5618,5
1936,4617,3
1937,3208,2
1937,3617,2
1937,3258,2
1938,5585,3
1938,1212,1
1938,4193,4
1938,5866,2
1939,572,4
1939,7617,3
1939,8338,1
1940,9451,5
1940,6190,1
1940,1587,3
1940,5257,5
1940,9962,1
1941,265,5
1941,353,2
1941,8416,3
1941,6027,4
1942,4021,5
1942,1549,3
1942,4727,1
1942,3531,2
1942,51,4
1943,3221,2
1943,2706,3
1943,7524,5
1943,9726,2
1944,4827,2
1944,7708,4
1945,3952,1
1945,6004,3
1946,8636,4
1946,8798,3
1946,9119,5
1946,4366,2
1946,9646,2
1947,7981,2
1947,4383,4
1947,9846,2
1947,9124,3
1947,3735,1
1948,3289,4
1948,7590,4
1948,3748,5
1948,3302,1
1948,3520,1
1949,9664,1
1949,24,3
1949,9567,3
1949,2723,3
1949,701,3
1950,5682,4
1951,1193,5
1952,6294,4
1953,8647,4
1953,3670,5
1953,8525,1
1953,357,4
1954,9331,5
1954,6337,5
1955,491,5
1955,424,3
1955,1838,4
1955,7773,3
1955,636,4
1956,10,1
1957,4044,5
1957,6072,5
1957,1921,2
1958,5462,3
1958,4314,4
1958,6631,2
1958,6994,3
1958,6323,1
1959,1207,4
1959,3290,3
1959,8241,4
1959,5622,1
1959,6278,5
1960,4532,3
1960,4654,4
1960,4372,2
1960,7484,3
1961,2593,4
1961,7895,3
1961,4772,3
1961,3096,2
1962,7288,3
1962,1748,2
1962,4513,4
1962,403,3
1962,5195,5
1963,1219,4
1963,9347,5
1963,8752,5
1963,7014,1
1964,3918,4
1964,2050,1
1965,6960,5
1965,9004,5
1965,2394,2
1965,3485,1
1965,6047,1
1966,951,2
1967,2729,4
1967,2318,5
1967,1945,5
1968,9465,3
1969,3161,2
1969,330,3
1970,3567,3
1970,3056,1
1970,5256,1
1970,8497,1
1971,4994,4
1971,554,5
1971,2963,4
1972,8696,3
1973,8595,3
1974,2453,1
1974,1540,2
1975,3959,3
1975,3656,1
1975,7773,1
1975,1733,4
1975,4078,3
1976,2085,2
1976,30,3
1976,1472,1
1977,7602,5
1977,1802,4
1977,2758,5
1977,1165,3
1978,7873,5
1978,1021,5
1978,4548,1
1978,328,1
1978,8779,3
1979,9743,5
1979,7607,2
1979,3286,4
1979,4670,4
1980,4382,1
1980,8443,3
1980,4735,3
1981,8593,2
1982,4692,5
1982,6179,2
1982,3360,5
1982,2516,1
1983,5818,5
1983,2875,3
1983,9680,3
1983,1518,2
1984,5799,5
1984,4977,1
1984,7542,5
1984,7805,2
1984,2858,2
1985,6013,5
1985,1401,5
1985,6428,4
1985,3997,4
1986,2432,2
1986,197,5
1986,5385,5
1986,4443,4
1986,3777,5
1987,6961,1
1987,2459,2
1987,9367,3
1988,8650,2
1988,1250,4
1988,1611,2
1988,1810,5
1989,2258,4
1989,2874,4
1990,3043,4
1990,1481,5
1990,1645,4
1990,3888,1
1990,1996,4
1991,7493,2
1991,3014,2
1991,2015,2
1991,9530,1
1991,1341,5
1992,4647,4
1992,4607,4
1993,7431,3
1994,3535,4
1994,4285,3
1994,7690,2
1994,6443,4
1995,6538,3
1995,6173,5
1995,2671,2
1996,4639,4
1996,62,5
1997,9173,3
1997,876,4
1997,4204,1
1997,1589,5
1997,6622,4
1998,5288,4
1998,5871,4
1998,8981,4
1998,8775,3
1999,1454,2
1999,262,2
1999,3532,4
1999,7256,3
1999,5717,1
2000,3485,3
2000,7168,1
2000,4825,3
2001,1929,4
2001,643,5
2001,8215,2
2001,2020,2
2001,4121,1
2002,2561,3
2003,5583,3
2004,4327,4
2004,9704,1
2004,9306,5
2004,7630,3
2004,3038,5
2005,1714,2
2005,3328,4
2005,7422,2
2006,9267,5
2006,5924,4
2007,9136,5
2007,2345,3
2008,2086,2
2008,7546,1
2008,1912,5
2008,8851,2
2009,6109,1
2010,472,5
2010,7269,4
2010,8402,2
2010,4895,5
2010,8642,5
2011,2595,3
2011,7843,1
2011,9350,3
2011,4786,1
2012,3635,2
2013,6859,4
2013,4315,1
2013,9883,5
2013,6384,1
2013,5138,2
2014,1446,5
2014,1207,1
2014,2997,5
2014,2480,3
2014,2382,3
2015,5255,3
2015,577,5
2015,920,5
2015,2035,3
2016,8282,2
2016,668,5
2016,9264,4
2016,583,5
2016,9523,3
2017,2483,5
2017,6136,3
2017,891,3
2018,3096,3
2019,7524,5
2019,8097,2
2019,8343,1
2019,2914,4
2019,2415,3
2020,7613,2
2020,6521,1
2020,7249,2
2021,5029,2
2022,3575,4
2023,9129,1
2023,9452,5
2023,8447,1
2023,3104,5
2024,9201,5
2024,5292,3
2024,1076,1
2024,2265,1
2025,1959,4
2025,9889,1
2025,7019,3
2025,5129,2
2025,8716,1
2026,4839,5
2026,9020,2
2026,1118,1
2026,7789,5
2027,1881,1
2027,35,2
2027,5385,1
2027,761,1
2028,8636,3
2028,2409,3
2028,722,2
2028,7671,1
2029,9938,5
2030,9796,2
2030,9490,5
2030,2109,2
2030,1790,5
2031,4630,1
2031,285,3
2032,1692,5
2032,2431,2
2032,9117,3
2032,3238,4
2032,3834,5
2033,3189,5
2034,7093,1
2034,7385,2
2034,7452,3
2035,7332,2
2035,2103,1
2035,9899,5
2035,1206,1
2036,7185,3
2036,7727,4
2037,8274,5
2037,9319,4
2037,296,2
2037,3685,3
2037,7859,1
2038,5374,2
2039,1685,1
2039,737,2
2039,4340,4
2040,5989,1
2040,8959,2
2040,1478,5
2040,8529,2
2041,1578,3
2041,5477,3
2042,3396,3
2042,8818,1
2042,1209,1
2042,9458,2
2043,9300,2
2043,7999,4
2043,8297,4
2044,6606,3
2044,2202,5
2045,527,2
2046,7188,1
2046,2918,2
2046,2020,4
2046,2519,3
2046,734,3
2047,8090,2
2047,7735,5
2047,6893,5
2048,769,5
2048,2947,5
2049,7863,5
2049,8823,2
2050,5697,2
2050,4916,3
2051,4401,2
2051,8549,2
2051,2183,4
2051,9664,5
2051,2656,3
2052,1747,5
2052,4586,5
2052,3763,4
2053,6900,2
2053,4182,4
2054,8878,5
2055,926,5
2055,3284,4
