idOrder,Users_id,Status,Create_Date,Paid_Date,Price_Total,Currency,Address_id
1985,4812,shipped,2024-10-03 15:37:20,2024-10-05 08:24:20,3511.65,EUR,5247
1986,2608,shipped,2013-07-01 00:11:59,2013-07-05 21:20:59,4605.36,EUR,5573
1987,4332,created,2014-10-06 04:33:17,,2124.11,EUR,1832
1988,6366,paid,2001-06-23 22:58:43,2001-06-27 09:14:43,4659.56,EUR,8343
1989,3963,created,2017-12-12 03:37:28,,942.93,EUR,1156
1990,1233,created,2013-02-21 09:48:18,,926.53,EUR,5498
1991,5683,created,2001-03-23 21:23:47,,3754.21,EUR,7477
1992,5274,paid,2012-03-13 22:53:23,2012-03-15 19:21:23,4751.74,EUR,1975
1993,7708,created,2023-03-01 04:26:58,,3505.07,EUR,717
1994,6325,paid,2008-03-22 06:42:32,2008-03-22 20:53:32,4846.31,EUR,6747
1995,2699,paid,2021-10-11 22:59:17,2021-10-18 21:48:17,2128.00,EUR,2821
1996,4742,created,2000-07-24 16:21:35,,4884.42,EUR,8852
1997,543,created,2006-01-24 06:53:41,,2465.69,EUR,8646
1998,9913,paid,2002-02-20 04:01:12,2002-02-23 10:48:12,746.81,EUR,3528
1999,1914,shipped,2003-01-10 12:38:16,2003-01-10 15:26:16,30.86,EUR,1601
2000,1422,paid,2021-08-19 11:47:49,2021-08-24 20:42:49,206.09,EUR,4945
2001,6552,created,2026-10-12 06:54:57,,3781.93,EUR,4539
2002,1621,created,2001-04-15 23:28:26,,1770.89,EUR,6126
2003,2581,paid,2012-12-16 21:38:29,2012-12-23 05:49:29,109.67,EUR,5554
2004,2070,shipped,2003-05-26 12:48:45,2003-05-27 08:45:45,174.34,EUR,9172
2005,1854,created,2002-09-01 21:54:26,,3108.89,EUR,2787
2006,1241,paid,2004-12-07 15:06:50,2004-12-09 22:23:50,2896.50,EUR,3263
2007,9410,paid,2002-07-19 10:27:43,2002-07-20 23:36:43,3725.88,EUR,3948
2008,6573,created,2025-08-19 11:20:05,,2867.05,EUR,2277
2009,7177,shipped,2016-02-01 17:05:55,2016-02-04 01:33:55,2847.62,EUR,3184
2010,9743,created,2005-04-12 03:44:35,,4745.34,EUR,6027
2011,4210,paid,2023-02-22 16:31:54,2023-02-28 18:09:54,349.03,EUR,6303
2012,9308,created,2023-01-14 07:31:09,,2529.44,EUR,88
2013,157,created,2013-04-16 10:09:23,,2002.34,EUR,5378
2014,9137,created,2016-07-06 17:41:21,,4951.15,EUR,9705
2015,6515,created,2024-08-12 00:56:19,,2127.91,EUR,7128
2016,2046,shipped,2001-07-17 15:51:15,2001-07-24 14:31:15,3748.35,EUR,9874
2017,3578,created,2003-11-18 08:16:23,,3628.06,EUR,2997
2018,2178,created,2016-07-17 06:16:07,,1916.62,EUR,4371
2019,4052,cancelled,2008-09-29 00:13:14,,3729.79,EUR,8169
2020,547,created,2003-09-30 12:57:01,,443.44,EUR,5529
2021,1415,created,2022-06-07 09:43:33,,685.74,EUR,7619
2022,5736,paid,2000-01-14 11:50:02,2000-01-19 00:17:02,3421.71,EUR,5427
2023,2963,created,2001-12-03 16:59:08,,100.02,EUR,5217
2024,1582,paid,2011-05-27 03:57:24,2011-05-27 21:49:24,4636.25,EUR,1630
2025,2785,shipped,2019-03-22 00:38:24,2019-03-23 18:20:24,1507.11,EUR,2022
2026,7740,created,2020-05-21 05:36:17,,2722.98,EUR,3001
2027,7737,created,2026-09-07 15:08:17,,1096.76,EUR,2247
2028,3937,created,2001-08-29 04:21:51,,17.44,EUR,9327
2029,9499,created,2010-02-06 11:51:43,,739.82,EUR,8498
2030,9938,paid,2007-06-21 04:12:11,2007-06-26 02:23:11,2430.47,EUR,613
2031,3119,created,2014-08-02 08:34:09,,4265.79,EUR,5819
2032,8519,created,2012-12-20 15:51:59,,4404.36,EUR,406
2033,9460,created,2007-07-01 14:49:03,,2601.01,EUR,1422
2034,5753,created,2011-08-31 18:39:55,,618.47,EUR,7415
2035,3587,shipped,2013-09-09 05:05:14,2013-09-13 03:24:14,2778.75,EUR,4132
2036,458,created,2018-08-15 00:10:56,,1537.52,EUR,7780
2037,9508,created,2013-01-11 18:08:19,,1593.64,EUR,3180
2038,1329,created,2021-11-13 16:06:27,,4397.37,EUR,6381
2039,4230,created,2012-02-27 08:24:15,,3487.57,EUR,7549
2040,6475,created,2007-09-15 05:26:10,,4196.54,EUR,9860
2041,264,created,2013-08-25 13:56:42,,453.60,EUR,8801
2042,5332,created,2001-04-30 15:01:42,,1082.98,EUR,5157
2043,904,shipped,2006-07-20 00:12:53,2006-07-24 13:43:53,2267.76,EUR,2260
2044,8248,created,2018-04-27 20:51:49,,4105.68,EUR,6207
2045,4251,paid,2014-07-23 05:10:57,2014-07-27 06:01:57,3292.10,EUR,6510
2046,1712,created,2002-07-31 14:20:15,,322.57,EUR,2108
2047,8693,shipped,2020-01-24 22:21:11,2020-01-31 15:35:11,24.10,EUR,8317
2048,5429,created,2016-05-12 09:18:30,,2159.75,EUR,1374
2049,6952,created,2026-07-20 13:24:01,,1777.97,EUR,7257
2050,3827,shipped,2017-05-01 22:24:33,2017-05-03 21:15:33,1676.99,EUR,6241
2051,449,paid,2020-06-11 20:32:34,2020-06-17 12:35:34,3103.26,EUR,1278
2052,6665,created,2008-03-26 13:51:07,,970.61,EUR,6395
2053,5027,paid,2008-06-23 00:31:29,2008-06-28 01:41:29,504.83,EUR,6803
2054,2491,paid,2003-03-17 14:01:54,2003-03-19 22:36:54,2154.15,EUR,5025
2055,4768,shipped,2009-12-23 12:26:53,2009-12-27 22:41:53,282.51,EUR,102
2056,112,paid,2023-02-10 21:22:28,2023-02-17 13:50:28,1445.94,EUR,9339
2057,6853,created,2008-08-14 14:34:03,,2663.64,EUR,5129
2058,4230,shipped,2016-06-29 16:04:11,2016-07-04 23:16:11,4193.72,EUR,4238
2059,4578,paid,2011-09-16 03:36:34,2011-09-21 11:47:34,3909.58,EUR,7170
2060,6821,created,2017-09-26 19:43:32,,4238.83,EUR,674
2061,8402,created,2010-03-29 20:13:01,,4400.27,EUR,3087
2062,6258,shipped,2017-08-20 16:02:59,2017-08-22 19:01:59,2996.60,EUR,4656
2063,5145,created,2026-12-08 17:26:17,,4630.44,EUR,4006
2064,7568,shipped,2011-05-29 08:09:08,2011-06-02 05:56:08,2429.64,EUR,6355
2065,4214,created,2001-02-03 04:46:35,,994.38,EUR,9190
2066,6782,created,2025-12-04 20:17:02,,71.21,EUR,6571
2067,4051,created,2017-03-06 12:50:37,,3340.43,EUR,4008
2068,7948,created,2018-04-24 02:09:40,,385.97,EUR,8957
2069,5494,created,2011-03-31 08:42:02,,1128.37,EUR,2295
2070,4730,shipped,2011-09-12 04:44:27,2011-09-15 09:26:27,4680.50,EUR,8455
2071,2975,created,2019-04-18 00:16:17,,441.57,EUR,5895
2072,8156,created,2012-02-12 05:43:12,,3349.66,EUR,5742
2073,2701,shipped,2024-10-15 03:06:07,2024-10-20 17:17:07,348.37,EUR,79
2074,1559,created,2010-07-19 13:51:27,,4922.65,EUR,1640
2075,1298,shipped,2007-11-15 02:22:34,2007-11-17 03:46:34,3287.42,EUR,6383
2076,7752,created,2008-10-22 20:59:59,,3274.31,EUR,9083
2077,5836,shipped,2000-10-17 10:53:21,2000-10-19 19:23:21,3903.99,EUR,8199
2078,9011,paid,2002-11-06 13:34:39,2002-11-11 02:00:39,3130.02,EUR,3665
2079,6075,paid,2025-05-05 13:14:40,2025-05-08 01:29:40,3474.87,EUR,9527
2080,2692,shipped,2011-07-12 23:51:25,2011-07-15 03:02:25,1921.30,EUR,832
2081,503,created,2026-09-09 13:55:22,,4718.37,EUR,2645
2082,4656,created,2009-10-02 03:31:12,,285.68,EUR,5679
2083,7507,created,2016-09-05 02:07:57,,700.11,EUR,6175
2084,7633,shipped,2020-08-23 08:23:10,2020-08-29 09:39:10,2034.13,EUR,4145
2085,6171,paid,2006-09-17 03:48:13,2006-09-18 08:27:13,2358.73,EUR,5875
2086,7479,cancelled,2018-12-09 05:22:13,,3965.95,EUR,9735
2087,1420,paid,2002-02-03 06:25:42,2002-02-06 23:13:42,2294.18,EUR,4214
2088,2937,paid,2022-01-14 20:42:19,2022-01-19 22:16:19,4679.57,EUR,724
2089,3418,paid,2007-07-10 18:01:20,2007-07-16 02:19:20,4017.17,EUR,6339
2090,2669,created,2002-10-27 21:43:20,,2236.87,EUR,4526
2091,9399,shipped,2007-02-25 07:38:11,2007-03-02 02:09:11,276.19,EUR,575
2092,7673,cancelled,2022-09-14 20:41:12,,4219.44,EUR,4385
2093,9715,paid,2010-11-28 17:01:21,2010-12-02 10:34:21,3023.59,EUR,9554
2094,9000,created,2023-05-20 06:39:02,,2173.90,EUR,9828
2095,4445,created,2021-12-04 06:20:47,,2503.55,EUR,2150
2096,1011,created,2014-06-14 18:34:23,,1306.45,EUR,5613
2097,1917,paid,2009-02-04 20:43:44,2009-02-10 07:20:44,3380.04,EUR,1862
2098,9114,created,2003-06-20 01:20:00,,4175.42,EUR,2674
2099,4025,created,2015-04-30 21:13:38,,4008.89,EUR,3929
2100,2794,created,2016-03-22 18:29:25,,2339.72,EUR,489
2101,6874,created,2014-06-16 00:15:56,,3792.34,EUR,4454
2102,2595,created,2022-09-22 15:02:22,,4820.35,EUR,3087
2103,5323,created,2026-08-27 07:10:30,,101.45,EUR,6023
2104,40,created,2019-02-07 19:21:09,,4416.82,EUR,8063
2105,658,shipped,2000-05-11 00:38:45,2000-05-12 00:14:45,82.02,EUR,6516
2106,4376,created,2010-03-09 13:48:57,,4717.21,EUR,2415
2107,8165,paid,2008-03-26 02:42:19,2008-03-31 04:35:19,3355.92,EUR,5507
2108,5356,created,2011-11-22 10:04:29,,4889.59,EUR,7819
2109,3131,paid,2015-08-28 08:23:43,2015-08-31 23:50:43,370.21,EUR,356
2110,6766,created,2017-08-24 03:29:18,,422.81,EUR,7780
2111,3846,shipped,2026-06-27 18:36:09,2026-06-30 12:47:09,3726.09,EUR,4117
2112,8358,created,2004-10-03 20:19:58,,1741.25,EUR,5104
2113,3614,cancelled,2010-04-07 19:15:22,,3913.55,EUR,5502
2114,876,created,2002-04-14 00:09:47,,1200.52,EUR,4416
2115,8032,created,2014-07-05 19:54:42,,3710.83,EUR,3999
2116,1451,paid,2019-04-03 14:03:40,2019-04-08 08:59:40,2609.44,EUR,6888
2117,6619,created,2004-04-28 18:57:19,,4042.57,EUR,8229
2118,3269,created,2006-08-29 15:20:18,,3750.65,EUR,4827
2119,489,created,2015-12-14 02:22:01,,1124.52,EUR,7755
2120,985,created,2008-04-04 16:51:21,,2394.10,EUR,229
2121,3878,created,2009-03-12 05:45:00,,4950.54,EUR,4985
2122,8743,paid,2023-02-24 09:35:47,2023-02-28 19:40:47,3791.54,EUR,8728
2123,8223,created,2013-01-18 11:49:01,,3989.03,EUR,8208
2124,355,paid,2026-07-06 22:02:41,2026-07-13 15:28:41,1667.76,EUR,9894
2125,9784,created,2014-02-15 23:16:58,,999.10,EUR,1159
2126,541,created,2026-12-23 09:58:26,,4490.27,EUR,6746
2127,4024,paid,2007-01-11 03:23:09,2007-01-13 08:21:09,1023.05,EUR,7085
2128,1578,paid,2003-08-22 21:40:14,2003-08-23 15:36:14,3523.61,EUR,2012
2129,6052,shipped,2024-02-04 05:35:27,2024-02-09 18:25:27,3146.84,EUR,1627
2130,1667,created,2004-04-20 08:46:29,,2800.85,EUR,2541
2131,3241,paid,2019-02-05 23:49:37,2019-02-08 21:58:37,4742.33,EUR,8213
2132,7048,shipped,2011-03-06 22:28:44,2011-03-12 12:54:44,2054.27,EUR,6601
2133,4942,paid,2015-12-11 18:59:38,2015-12-14 10:53:38,1126.13,EUR,1087
2134,5821,created,2019-12-07 16:55:51,,3329.34,EUR,1165
2135,6796,paid,2022-11-02 00:20:03,2022-11-08 16:02:03,3054.50,EUR,1057
2136,9716,paid,2013-10-23 18:23:50,2013-10-27 10:52:50,1946.79,EUR,2669
2137,210,paid,2019-04-27 11:13:08,2019-04-29 10:53:08,4437.64,EUR,7009
2138,5027,created,2013-01-13 14:55:41,,3593.20,EUR,2223
2139,7113,cancelled,2012-02-27 04:15:41,,2159.59,EUR,5707
2140,7183,created,2016-10-08 22:14:58,,3153.85,EUR,79
2141,188,paid,2007-08-27 08:10:35,2007-08-31 16:31:35,861.43,EUR,1721
2142,2928,created,2023-09-19 19:05:00,,1109.11,EUR,1933
2143,1687,created,2017-12-04 17:43:11,,3468.99,EUR,1254
2144,6203,created,2011-05-19 16:02:47,,3096.78,EUR,3861
2145,940,created,2007-01-04 23:18:18,,977.57,EUR,5798
2146,1556,paid,2023-01-06 22:36:03,2023-01-13 04:19:03,2093.74,EUR,6208
2147,1349,created,2020-05-24 13:58:14,,2860.87,EUR,161
2148,3110,paid,2010-01-13 23:12:46,2010-01-14 13:30:46,4246.96,EUR,1159
2149,213,shipped,2010-01-27 22:09:45,2010-01-31 13:03:45,4295.80,EUR,4976
2150,4928,created,2016-06-02 08:57:31,,7.04,EUR,8930
2151,5334,paid,2001-02-06 15:44:31,2001-02-08 04:44:31,4450.41,EUR,2531
2152,1441,created,2023-07-31 20:43:27,,1881.29,EUR,6938
2153,8177,shipped,2005-04-20 02:02:45,2005-04-27 01:50:45,4676.99,EUR,2373
2154,4710,created,2007-05-02 03:08:04,,2340.62,EUR,8415
2155,9471,paid,2015-11-08 23:52:36,2015-11-12 23:25:36,4894.29,EUR,7502
2156,2258,created,2008-06-05 16:15:18,,2188.18,EUR,4825
2157,4523,paid,2011-02-08 23:38:47,2011-02-13 21:13:47,801.96,EUR,1858
2158,9059,paid,2016-01-22 12:43:29,2016-01-28 04:28:29,1262.93,EUR,8425
2159,5692,created,2004-12-23 01:23:17,,360.74,EUR,1866
2160,3728,created,2020-02-16 16:53:58,,4321.22,EUR,6424
2161,6876,paid,2025-03-18 09:50:39,2025-03-19 03:32:39,3583.19,EUR,2110
2162,3759,created,2026-12-07 12:32:07,,401.11,EUR,6339
2163,3722,created,2004-01-26 01:34:40,,525.04,EUR,236
2164,5443,created,2021-06-02 00:24:55,,3733.10,EUR,2361
2165,2994,shipped,2002-08-01 08:21:33,2002-08-06 01:46:33,2977.67,EUR,1532
2166,9911,paid,2009-05-20 12:24:46,2009-05-27 07:29:46,3945.72,EUR,2911
2167,7759,created,2024-05-18 08:18:44,,4625.83,EUR,9356
2168,4320,shipped,2004-02-23 05:49:06,2004-02-29 22:53:06,126.56,EUR,2132
2169,598,created,2016-02-27 22:48:36,,1448.23,EUR,8345
2170,6225,created,2022-09-12 22:25:53,,4362.89,EUR,9430
2171,4929,created,2009-08-02 19:03:23,,618.67,EUR,9465
2172,818,shipped,2018-03-05 21:55:36,2018-03-07 04:27:36,3472.25,EUR,4335
2173,4243,created,2010-09-16 18:16:09,,633.82,EUR,1934
2174,6914,created,2008-12-29 20:34:35,,2029.73,EUR,9090
2175,7826,created,2011-01-28 16:38:49,,1737.38,EUR,1180
2176,7795,paid,2002-04-18 10:55:33,2002-04-21 18:15:33,2320.43,EUR,1579
2177,2297,shipped,2019-10-12 08:20:19,2019-10-18 18:59:19,2969.09,EUR,1622
2178,9016,created,2023-11-21 17:08:59,,4580.75,EUR,4391
2179,2701,created,2024-12-29 14:56:40,,123.18,EUR,3024
2180,4817,cancelled,2008-07-05 14:54:27,,2401.80,EUR,9081
2181,6506,shipped,2000-11-03 00:33:44,2000-11-09 10:24:44,3456.32,EUR,9495
2182,7458,created,2005-12-07 09:19:13,,1510.42,EUR,7984
2183,7787,created,2026-04-29 22:25:20,,2616.20,EUR,7326
2184,1155,shipped,2015-08-27 03:58:31,2015-08-30 04:37:31,852.05,EUR,6767
2185,3776,cancelled,2004-04-19 21:23:25,,4851.01,EUR,6016
2186,7674,created,2004-08-26 16:56:50,,1163.69,EUR,4552
2187,5383,created,2005-12-09 18:41:17,,2252.17,EUR,4383
2188,4781,paid,2016-10-14 03:11:33,2016-10-19 18:01:33,74.31,EUR,390
2189,7179,created,2020-03-11 22:13:42,,150.03,EUR,5603
2190,5447,shipped,2026-07-16 19:47:47,2026-07-20 16:59:47,2070.75,EUR,305
2191,2312,paid,2011-10-04 04:23:58,2011-10-10 07:18:58,4194.12,EUR,1622
2192,7683,created,2010-11-04 07:52:27,,3350.83,EUR,6868
2193,8877,created,2024-12-20 00:34:33,,4788.66,EUR,6139
2194,8714,shipped,2011-11-12 05:31:58,2011-11-19 00:40:58,4713.45,EUR,4033
2195,1919,cancelled,2016-09-09 02:16:39,,270.57,EUR,8410
2196,6785,paid,2002-04-11 07:42:53,2002-04-18 00:13:53,11.38,EUR,583
2197,632,created,2022-02-04 12:10:54,,518.28,EUR,3369
2198,3776,created,2003-08-09 06:20:30,,4220.34,EUR,6517
2199,8604,paid,2009-04-30 00:11:54,2009-04-30 12:15:54,423.65,EUR,8912
2200,4375,cancelled,2018-06-23 20:03:58,,3807.18,EUR,4661
2201,4770,created,2021-10-04 06:05:14,,4314.61,EUR,7746
2202,1741,paid,2016-02-27 03:32:59,2016-02-28 00:47:59,3322.74,EUR,9672
2203,5746,created,2004-02-24 11:49:20,,903.05,EUR,1791
2204,8392,paid,2008-08-14 00:21:50,2008-08-19 04:35:50,765.76,EUR,6618
2205,5327,created,2013-01-15 11:56:29,,2310.09,EUR,6031
2206,7094,created,2018-06-13 22:27:56,,1569.23,EUR,2688
2207,7707,shipped,2006-10-08 03:33:35,2006-10-13 09:42:35,4029.81,EUR,4766
2208,3055,created,2016-01-04 03:31:50,,1223.25,EUR,7088
2209,7640,created,2012-04-08 02:21:41,,2932.47,EUR,1749
2210,2870,created,2008-02-06 11:13:41,,4849.53,EUR,538
2211,7734,paid,2015-04-05 01:51:03,2015-04-09 11:39:03,2725.55,EUR,3216
2212,3009,created,2006-06-16 07:47:55,,2887.16,EUR,8268
2213,8879,paid,2022-04-29 05:26:21,2022-05-02 05:08:21,2523.77,EUR,5204
2214,8841,created,2001-03-08 19:53:23,,4404.97,EUR,8541
2215,7312,created,2019-07-11 17:43:31,,1063.96,EUR,2329
2216,6712,paid,2004-05-30 00:47:42,2004-05-30 07:39:42,1741.40,EUR,2288
2217,2178,paid,2016-05-23 00:20:40,2016-05-23 11:31:40,867.04,EUR,7562
2218,5342,paid,2012-03-17 04:44:52,2012-03-20 05:48:52,4427.63,EUR,5151
2219,5068,created,2010-02-05 13:19:49,,4268.53,EUR,8260
2220,9340,paid,2003-11-25 09:27:17,2003-11-26 00:33:17,565.47,EUR,8213
2221,9778,created,2009-09-21 22:22:23,,3066.83,EUR,8871
2222,7723,paid,2014-07-01 06:07:05,2014-07-07 00:12:05,1451.38,EUR,8165
2223,9493,created,2000-01-26 04:09:35,,380.75,EUR,5737
2224,1406,created,2010-04-06 16:56:05,,720.91,EUR,1144
2225,8960,created,2001-10-30 05:52:04,,3236.85,EUR,2528
2226,8426,cancelled,2019-05-08 20:43:05,,3594.67,EUR,790
2227,6369,created,2010-10-29 19:16:40,,1860.46,EUR,8901
2228,4213,created,2019-01-29 15:52:15,,3028.54,EUR,3527
2229,4753,created,2023-07-26 15:26:03,,2578.88,EUR,9573
2230,1114,created,2020-10-04 07:29:12,,2556.30,EUR,3018
2231,4179,created,2017-08-01 18:02:10,,3903.76,EUR,5187
2232,7228,created,2002-01-10 01:56:08,,4898.44,EUR,1245
2233,4833,paid,2021-11-04 05:12:00,2021-11-05 02:54:00,4730.45,EUR,6674
2234,8462,paid,2009-01-18 10:46:25,2009-01-21 23:48:25,77.29,EUR,119
2235,9769,cancelled,2019-04-17 18:25:54,,2275.12,EUR,3078
2236,4664,created,2002-10-19 11:40:06,,2843.21,EUR,6593
2237,3270,paid,2006-11-27 00:17:01,2006-12-03 17:44:01,1950.97,EUR,1040
2238,2165,created,2011-03-03 04:30:21,,4724.07,EUR,771
2239,6557,shipped,2020-04-19 20:21:14,2020-04-26 08:26:14,171.91,EUR,2930
2240,6496,created,2009-06-04 02:10:43,,4775.28,EUR,3054
2241,7273,shipped,2002-12-08 13:21:23,2002-12-10 17:27:23,2996.08,EUR,9037
2242,5961,created,2003-03-09 20:21:47,,1355.84,EUR,5997
2243,3490,created,2000-07-20 08:31:08,,1469.14,EUR,8892
2244,5017,shipped,2011-09-13 20:57:49,2011-09-18 02:35:49,3010.84,EUR,1041
2245,8191,created,2025-10-18 17:23:39,,4228.83,EUR,8659
2246,8680,shipped,2012-07-26 06:43:30,2012-07-27 19:59:30,4482.26,EUR,5231
2247,9498,created,2021-11-26 16:53:29,,108.80,EUR,8585
2248,8763,paid,2020-12-15 13:13:49,2020-12-21 02:41:49,3423.77,EUR,2915
2249,8931,created,2000-09-18 14:31:48,,623.48,EUR,7220
2250,5861,shipped,2012-05-23 18:56:02,2012-05-29 17:40:02,2430.73,EUR,6173
2251,7872,paid,2010-02-13 23:58:25,2010-02-18 11:59:25,546.45,EUR,6599
2252,6087,created,2022-02-11 01:54:36,,2835.49,EUR,4993
2253,805,shipped,2010-11-29 00:17:02,2010-12-01 08:17:02,3803.90,EUR,117
2254,7459,created,2007-10-08 01:42:16,,3984.05,EUR,2620
2255,3630,created,2014-08-16 21:18:49,,1761.96,EUR,9484
2256,3596,paid,2001-12-18 10:41:17,2001-12-22 08:17:17,4097.70,EUR,1498
2257,8559,created,2005-01-01 03:05:39,,3907.93,EUR,5439
2258,3887,created,2022-08-14 16:41:28,,1399.57,EUR,3360
2259,1491,shipped,2006-01-19 17:58:58,2006-01-23 23:48:58,663.56,EUR,3174
2260,8527,created,2004-12-30 16:12:54,,4601.35,EUR,7713
2261,8031,created,2011-04-19 15:29:58,,795.30,EUR,5432
2262,7743,shipped,2018-11-15 00:41:14,2018-11-17 02:18:14,4267.77,EUR,5550
2263,6184,created,2009-10-25 11:36:04,,3406.01,EUR,5159
2264,8878,created,2012-04-01 07:36:26,,1853.32,EUR,8712
2265,8881,paid,2019-02-16 10:45:26,2019-02-20 04:26:26,4464.54,EUR,9213
2266,5154,created,2014-06-14 21:38:35,,3854.27,EUR,7157
2267,9435,cancelled,2014-08-16 05:12:57,,2211.05,EUR,3287
2268,4688,paid,2008-12-02 05:45:44,2008-12-03 03:39:44,4574.65,EUR,9940
2269,2965,created,2007-10-26 11:24:57,,3134.08,EUR,7689
2270,109,created,2015-04-08 17:38:42,,3424.84,EUR,3760
2271,1353,shipped,2009-12-16 10:19:35,2009-12-20 19:36:35,1092.60,EUR,8010
2272,9306,paid,2012-04-09 16:29:46,2012-04-15 08:41:46,4875.24,EUR,8973
2273,8103,shipped,2002-02-11 00:26:13,2002-02-17 07:08:13,4092.81,EUR,5560
2274,1680,created,2006-12-19 20:43:14,,2503.21,EUR,160
2275,8898,created,2004-10-25 16:35:02,,1120.08,EUR,7359
2276,9229,paid,2025-04-14 02:45:17,2025-04-20 04:56:17,4155.36,EUR,6034
2277,8324,shipped,2019-12-08 03:26:58,2019-12-08 14:43:58,2041.68,EUR,8972
2278,1102,paid,2008-07-20 07:58:09,2008-07-25 17:49:09,3496.68,EUR,2950
2279,7153,paid,2012-12-27 14:05:29,2012-12-28 12:45:29,4123.74,EUR,3412
2280,8138,created,2009-10-10 15:51:45,,2601.13,EUR,5612
2281,5370,cancelled,2016-11-28 08:21:22,,3788.44,EUR,8587
2282,6899,paid,2026-02-03 13:22:38,2026-02-09 17:36:38,768.09,EUR,9874
2283,8200,paid,2001-08-28 00:23:34,2001-08-30 14:30:34,1938.02,EUR,2564
2284,8000,paid,2008-08-14 08:40:05,2008-08-20 05:33:05,4093.11,EUR,6791
2285,6475,created,2013-02-11 03:05:47,,929.13,EUR,4770
2286,5934,shipped,2021-10-05 11:27:45,2021-10-06 10:58:45,69.62,EUR,3046
2287,6096,paid,2005-09-18 12:18:32,2005-09-21 15:12:32,3106.32,EUR,4818
2288,3349,created,2013-08-18 14:27:19,,432.64,EUR,9695
2289,2327,created,2010-11-06 08:07:06,,4524.70,EUR,5665
2290,7065,created,2012-02-28 14:02:33,,3408.18,EUR,1444
2291,6642,shipped,2023-06-03 21:33:23,2023-06-07 12:43:23,4968.73,EUR,9618
2292,5250,created,2014-11-20 15:07:51,,1849.03,EUR,6323
2293,9222,shipped,2023-03-28 15:20:40,2023-03-31 09:30:40,3520.81,EUR,3742
2294,7465,created,2001-03-19 02:55:07,,4524.50,EUR,7407
2295,2098,created,2018-01-23 03:03:04,,4532.76,EUR,2264
2296,1008,created,2014-10-29 14:52:35,,2737.40,EUR,9341
2297,1953,created,2010-10-30 10:05:45,,3996.89,EUR,6091
2298,6431,paid,2022-03-10 14:11:24,2022-03-15 03:08:24,4239.13,EUR,4363
2299,4545,shipped,2020-08-19 18:00:57,2020-08-22 06:44:57,1571.81,EUR,1412
2300,3944,cancelled,2019-05-21 03:53:50,,1160.34,EUR,4977
2301,3175,created,2000-12-17 18:00:20,,4389.60,EUR,4979
2302,4888,paid,2005-06-17 04:54:10,2005-06-22 08:32:10,4448.62,EUR,8099
2303,7228,created,2024-12-02 23:14:51,,516.36,EUR,6478
2304,5373,created,2022-03-16 11:49:21,,3859.92,EUR,6733
2305,2258,paid,2007-07-13 21:54:52,2007-07-19 20:54:52,2010.86,EUR,5640
2306,8986,created,2002-06-18 01:03:14,,2171.82,EUR,36
2307,7484,created,2024-11-07 19:59:46,,2745.15,EUR,9284
2308,215,created,2000-09-03 22:31:13,,2353.76,EUR,957
2309,7693,created,2003-10-05 14:47:19,,1884.15,EUR,8136
2310,8664,paid,2023-10-03 17:38:08,2023-10-06 05:42:08,3618.72,EUR,960
2311,9337,paid,2009-04-21 13:46:27,2009-04-27 14:54:27,4571.11,EUR,6145
2312,7884,created,2023-07-03 05:00:15,,3549.04,EUR,7685
2313,3434,paid,2013-01-04 22:42:51,2013-01-08 03:33:51,936.99,EUR,6590
2314,9467,created,2026-11-06 07:20:49,,4663.82,EUR,234
2315,4325,paid,2023-04-26 01:08:19,2023-05-01 18:45:19,2541.99,EUR,8405
2316,8277,cancelled,2015-11-12 01:38:43,,4047.14,EUR,3803
2317,9275,shipped,2024-11-23 23:21:59,2024-11-29 10:35:59,905.70,EUR,9060
2318,1087,created,2008-06-11 08:19:41,,811.49,EUR,3944
2319,6973,created,2005-03-31 09:30:46,,3701.98,EUR,7898
2320,5431,cancelled,2025-10-28 14:48:54,,4425.91,EUR,8588
2321,765,created,2004-07-28 19:46:38,,712.67,EUR,1089
2322,3551,created,2003-07-16 09:34:12,,2508.46,EUR,6894
2323,3280,created,2007-06-06 16:28:21,,3792.13,EUR,7391
2324,2404,created,2016-01-20 12:59:23,,993.98,EUR,6866
2325,2065,created,2001-12-24 14:29:14,,783.86,EUR,2920
2326,5870,created,2024-05-31 01:45:20,,1634.42,EUR,504
2327,8241,shipped,2017-01-19 18:48:12,2017-01-22 11:41:12,4349.80,EUR,5585
2328,997,shipped,2018-09-08 17:07:02,2018-09-13 13:21:02,1322.80,EUR,1
2329,3434,created,2026-06-06 03:24:27,,2706.84,EUR,9496
2330,4032,cancelled,2026-12-25 20:48:43,,3288.59,EUR,6951
2331,1712,paid,2011-07-11 14:24:23,2011-07-17 09:45:23,1804.53,EUR,8041
2332,1943,created,2021-08-24 17:51:15,,1198.78,EUR,9813
2333,3309,paid,2024-03-27 15:06:51,2024-04-01 14:33:51,3011.14,EUR,5384
2334,5447,paid,2004-09-22 18:35:01,2004-09-28 09:02:01,657.18,EUR,6229
2335,3106,created,2003-01-30 22:21:07,,134.45,EUR,9820
2336,2976,created,2026-09-05 22:34:44,,666.07,EUR,1894
2337,9999,paid,2020-04-22 10:26:04,2020-04-27 18:20:04,433.81,EUR,8732
2338,2626,created,2004-06-23 19:35:26,,33.59,EUR,4412
2339,1356,paid,2021-10-03 17:02:31,2021-10-10 09:12:31,1084.24,EUR,6913
2340,868,created,2024-07-22 23:51:28,,86.64,EUR,7260
