idProduct_Category,Product_id,Category_id
4708,2396,13
4709,2396,2
4710,2396,11
4711,2397,14
4712,2397,5
4713,2397,15
4714,2398,9
4715,2399,5
4716,2400,14
4717,2400,5
4718,2400,9
4719,2401,14
4720,2401,11
4721,2401,8
4722,2402,3
4723,2402,4
4724,2403,12
4725,2404,12
4726,2405,10
4727,2406,7
4728,2407,6
4729,2407,8
4730,2407,14
4731,2408,9
4732,2408,1
4733,2409,9
4734,2410,14
4735,2410,12
4736,2411,4
4737,2411,2
4738,2412,4
4739,2413,15
4740,2413,12
4741,2414,4
4742,2414,5
4743,2414,2
4744,2415,4
4745,2415,13
4746,2416,5
4747,2417,15
4748,2417,6
4749,2418,12
4750,2419,13
4751,2419,12
4752,2419,14
4753,2420,9
4754,2420,15
4755,2420,13
4756,2421,11
4757,2421,1
4758,2421,4
4759,2422,3
4760,2423,8
4761,2423,12
4762,2424,8
4763,2425,1
4764,2425,10
4765,2425,4
4766,2426,6
4767,2427,12
4768,2428,12
4769,2428,4
4770,2428,6
4771,2429,1
4772,2430,7
4773,2430,2
4774,2431,10
4775,2432,5
4776,2432,1
4777,2433,10
4778,2433,6
4779,2433,5
4780,2434,7
4781,2435,8
4782,2435,11
4783,2436,3
4784,2436,4
4785,2437,7
4786,2437,15
4787,2437,5
4788,2438,5
4789,2439,15
4790,2439,8
4791,2440,5
4792,2440,2
4793,2441,10
4794,2441,9
4795,2441,12
4796,2442,10
4797,2443,11
4798,2443,7
4799,2443,3
4800,2444,9
4801,2444,4
4802,2444,12
4803,2445,10
4804,2445,14
4805,2446,7
4806,2446,8
4807,2447,10
4808,2448,7
4809,2448,8
4810,2449,10
4811,2449,12
4812,2450,8
4813,2450,13
4814,2450,10
4815,2451,9
4816,2451,13
4817,2451,6
4818,2452,15
4819,2452,10
4820,2452,2
4821,2453,2
4822,2453,9
4823,2454,15
4824,2454,12
4825,2455,9
4826,2455,11
4827,2455,14
4828,2456,14
4829,2456,13
4830,2457,2
4831,2457,5
4832,2457,9
4833,2458,11
4834,2459,13
4835,2459,8
4836,2459,4
4837,2460,6
4838,2460,5
4839,2460,3
4840,2461,11
4841,2461,12
4842,2461,15
4843,2462,8
4844,2462,11
4845,2462,9
4846,2463,10
4847,2464,5
4848,2464,8
4849,2465,15
4850,2466,8
4851,2467,5
4852,2468,11
4853,2469,12
4854,2469,2
4855,2469,6
4856,2470,13
4857,2471,9
4858,2471,3
4859,2472,10
4860,2472,7
4861,2472,4
4862,2473,1
4863,2474,8
4864,2475,4
4865,2475,5
4866,2476,10
4867,2476,6
4868,2477,10
4869,2477,7
4870,2477,2
4871,2478,14
4872,2478,2
4873,2479,10
4874,2479,4
4875,2480,7
4876,2481,9
4877,2481,6
4878,2482,1
4879,2482,6
4880,2483,4
4881,2483,9
4882,2483,11
4883,2484,12
4884,2484,3
4885,2485,11
4886,2486,11
4887,2486,9
4888,2486,14
4889,2487,5
4890,2487,12
4891,2488,9
4892,2489,7
4893,2490,3
4894,2490,9
4895,2491,11
4896,2492,3
4897,2492,9
4898,2492,7
4899,2493,14
4900,2493,10
4901,2493,15
4902,2494,9
4903,2495,10
4904,2495,13
4905,2496,4
4906,2496,5
4907,2496,6
4908,2497,12
4909,2497,3
4910,2497,5
4911,2498,6
4912,2498,10
4913,2499,15
4914,2500,7
4915,2500,9
4916,2501,5
4917,2502,14
4918,2502,1
4919,2502,12
4920,2503,6
4921,2503,12
4922,2503,7
4923,2504,7
4924,2504,3
4925,2505,3
4926,2505,9
4927,2506,10
4928,2506,14
4929,2506,12
4930,2507,2
4931,2507,9
4932,2507,11
4933,2508,12
4934,2508,15
4935,2509,5
4936,2510,14
4937,2510,11
4938,2511,10
4939,2512,6
4940,2512,8
4941,2513,7
4942,2514,4
4943,2514,2
4944,2514,10
4945,2515,14
4946,2515,9
4947,2516,1
4948,2516,4
4949,2516,12
4950,2517,13
4951,2518,9
4952,2519,4
4953,2519,1
4954,2520,8
4955,2521,13
4956,2521,14
4957,2521,1
4958,2522,6
4959,2522,12
4960,2523,14
4961,2523,1
4962,2523,10
4963,2524,6
4964,2524,4
4965,2525,12
4966,2526,4
4967,2526,7
4968,2526,5
4969,2527,8
4970,2527,9
4971,2527,7
4972,2528,1
4973,2529,12
4974,2530,13
4975,2530,6
4976,2530,7
4977,2531,14
4978,2531,6
4979,2531,5
4980,2532,11
4981,2532,15
4982,2532,12
4983,2533,1
4984,2533,2
4985,2534,4
4986,2534,11
4987,2535,13
4988,2535,12
4989,2535,5
4990,2536,13
4991,2537,7
4992,2537,10
4993,2538,13
4994,2539,8
4995,2540,5
4996,2541,5
4997,2541,12
4998,2541,13
4999,2542,14
5000,2543,4
5001,2544,8
5002,2544,13
5003,2545,8
5004,2546,7
5005,2546,4
5006,2547,3
5007,2548,10
5008,2548,4
5009,2549,13
5010,2549,10
5011,2550,14
5012,2550,9
5013,2550,11
5014,2551,13
5015,2551,11
5016,2551,4
5017,2552,7
5018,2552,8
5019,2552,15
5020,2553,10
5021,2553,8
5022,2553,4
5023,2554,6
5024,2554,12
5025,2554,4
5026,2555,4
5027,2555,1
5028,2556,11
5029,2556,9
5030,2556,12
5031,2557,6
5032,2557,10
5033,2557,3
5034,2558,10
5035,2558,14
5036,2559,13
5037,2559,14
5038,2559,11
5039,2560,15
5040,2560,5
5041,2560,14
5042,2561,12
5043,2561,9
5044,2562,10
5045,2562,9
5046,2563,8
5047,2563,7
5048,2564,14
5049,2564,11
5050,2565,3
5051,2565,12
5052,2565,5
5053,2566,12
5054,2566,13
5055,2567,3
5056,2568,3
5057,2568,12
5058,2568,6
5059,2569,4
5060,2569,12
5061,2570,10
5062,2570,15
5063,2571,2
5064,2571,1
5065,2572,5
5066,2573,12
5067,2573,14
5068,2574,9
5069,2574,4
5070,2574,1
5071,2575,6
5072,2576,8
5073,2576,7
5074,2576,13
5075,2577,11
5076,2577,1
5077,2578,3
5078,2579,3
5079,2579,4
5080,2580,2
5081,2581,11
5082,2582,7
5083,2582,13
5084,2583,13
5085,2584,12
5086,2584,6
5087,2584,9
5088,2585,13
5089,2585,8
5090,2586,9
5091,2586,2
5092,2587,14
5093,2587,3
5094,2587,4
5095,2588,6
5096,2588,7
5097,2588,8
5098,2589,14
5099,2590,3
5100,2591,6
5101,2592,15
5102,2593,6
5103,2593,4
5104,2593,9
5105,2594,12
5106,2594,4
5107,2594,15
5108,2595,6
5109,2595,13
5110,2596,7
5111,2596,1
5112,2597,8
5113,2598,1
5114,2599,5
5115,2599,7
5116,2600,13
5117,2600,9
5118,2601,15
5119,2601,2
5120,2601,13
5121,2602,13
5122,2602,12
5123,2602,11
5124,2603,2
5125,2604,7
5126,2604,2
5127,2604,5
5128,2605,12
5129,2605,8
5130,2606,8
5131,2606,10
5132,2607,14
5133,2608,6
5134,2608,2
5135,2608,12
5136,2609,13
5137,2609,2
5138,2609,8
5139,2610,2
5140,2610,15
5141,2611,13
5142,2612,1
5143,2613,14
5144,2613,9
5145,2614,10
5146,2614,4
5147,2615,9
5148,2615,15
5149,2615,14
5150,2616,6
5151,2616,5
5152,2617,7
5153,2618,10
5154,2618,2
5155,2618,8
5156,2619,4
5157,2619,2
5158,2620,7
5159,2620,15
5160,2621,9
5161,2621,2
5162,2621,15
5163,2622,15
5164,2622,13
5165,2623,10
5166,2624,6
5167,2625,8
5168,2625,7
5169,2626,11
5170,2626,8
5171,2627,12
5172,2627,8
5173,2627,6
5174,2628,11
5175,2628,2
5176,2629,15
5177,2630,2
5178,2631,11
5179,2631,4
5180,2632,9
5181,2633,12
5182,2634,7
5183,2634,3
5184,2634,4
5185,2635,10
5186,2635,11
5187,2635,2
5188,2636,5
5189,2636,12
5190,2636,1
5191,2637,9
5192,2637,3
5193,2638,4
5194,2638,6
5195,2639,10
5196,2639,9
5197,2639,11
5198,2640,7
5199,2641,1
5200,2641,4
5201,2642,10
5202,2643,4
5203,2643,10
5204,2644,2
5205,2645,3
5206,2645,1
5207,2646,13
5208,2647,4
5209,2647,1
5210,2648,13
5211,2648,12
5212,2649,11
5213,2649,8
5214,2650,14
5215,2650,10
5216,2651,12
5217,2652,9
5218,2653,4
5219,2653,10
5220,2653,1
5221,2654,3
5222,2654,7
5223,2655,4
5224,2655,11
5225,2655,12
5226,2656,13
5227,2656,5
5228,2657,7
5229,2658,8
5230,2659,5
5231,2660,9
5232,2660,4
5233,2661,12
5234,2661,13
5235,2661,10
5236,2662,13
5237,2663,10
5238,2663,3
5239,2664,1
5240,2664,4
5241,2665,7
5242,2665,4
5243,2666,14
5244,2666,9
5245,2666,2
5246,2667,5
5247,2667,14
5248,2668,11
5249,2668,5
5250,2669,10
5251,2669,3
5252,2669,8
5253,2670,2
5254,2670,12
5255,2671,9
5256,2671,4
5257,2671,6
5258,2672,4
5259,2673,8
5260,2673,15
5261,2674,5
5262,2675,1
5263,2675,9
5264,2676,14
5265,2676,11
5266,2677,6
5267,2677,13
5268,2677,3
5269,2678,13
5270,2679,1
5271,2679,4
5272,2679,10
5273,2680,14
5274,2680,13
5275,2681,14
5276,2681,3
5277,2682,8
5278,2683,9
5279,2683,8
5280,2684,11
5281,2685,13
5282,2685,2
5283,2686,10
5284,2687,9
5285,2687,15
5286,2687,6
5287,2688,11
5288,2688,8
5289,2688,3
5290,2689,5
5291,2689,1
5292,2690,1
5293,2690,8
5294,2691,3
5295,2692,7
5296,2693,6
5297,2694,6
5298,2695,7
5299,2695,11
5300,2696,11
5301,2697,12
5302,2697,10
5303,2697,2
5304,2698,12
5305,2698,6
5306,2698,1
5307,2699,3
5308,2700,8
5309,2700,5
5310,2700,14
5311,2701,12
5312,2701,11
5313,2701,10
5314,2702,13
5315,2703,4
5316,2704,2
5317,2704,8
5318,2704,11
5319,2705,13
5320,2705,6
5321,2706,2
5322,2706,3
5323,2706,15
5324,2707,13
5325,2708,10
5326,2708,9
5327,2708,13
5328,2709,1
5329,2709,12
5330,2710,7
5331,2710,4
5332,2711,15
5333,2712,4
5334,2712,6
5335,2712,1
5336,2713,2
5337,2714,10
5338,2714,15
5339,2714,5
5340,2715,1
5341,2715,12
5342,2716,6
5343,2716,15
5344,2716,14
5345,2717,15
5346,2717,2
5347,2717,5
5348,2718,8
5349,2719,14
5350,2719,11
5351,2720,8
5352,2721,5
5353,2722,5
5354,2722,4
5355,2722,14
5356,2723,5
5357,2724,7
5358,2724,8
5359,2725,10
5360,2726,3
5361,2726,13
5362,2726,6
5363,2727,8
5364,2728,3
5365,2728,14
5366,2729,6
5367,2729,1
5368,2729,4
5369,2730,2
5370,2731,1
5371,2731,11
5372,2732,4
5373,2733,7
5374,2733,4
5375,2733,2
5376,2734,6
5377,2735,6
5378,2735,12
5379,2735,2
5380,2736,1
5381,2736,14
5382,2737,5
5383,2738,15
5384,2738,12
5385,2739,15
5386,2740,15
5387,2741,3
5388,2741,13
5389,2742,3
5390,2742,11
5391,2743,10
5392,2743,4
5393,2743,2
5394,2744,7
5395,2744,10
5396,2745,3
5397,2745,14
5398,2746,15
5399,2746,2
5400,2747,7
5401,2747,12
5402,2747,6
5403,2748,14
5404,2748,10
5405,2748,12
5406,2749,5
5407,2749,1
5408,2750,14
5409,2751,2
5410,2751,15
5411,2751,12
5412,2752,5
5413,2752,4
5414,2753,2
5415,2753,10
5416,2753,13
5417,2754,8
5418,2754,9
5419,2755,6
5420,2755,14
5421,2756,7
5422,2757,12
5423,2757,15
5424,2757,3
5425,2758,4
5426,2758,12
5427,2759,6
5428,2760,4
5429,2760,14
5430,2761,8
5431,2762,4
5432,2763,8
5433,2763,1
5434,2764,4
5435,2764,8
5436,2765,9
5437,2766,14
5438,2767,15
5439,2768,2
5440,2768,14
5441,2769,3
5442,2769,13
5443,2770,15
5444,2770,12
5445,2770,11
5446,2771,14
5447,2772,4
5448,2772,5
5449,2773,2
5450,2774,9
5451,2774,3
5452,2774,5
5453,2775,10
5454,2775,8
5455,2775,4
5456,2776,1
5457,2777,11
5458,2777,10
5459,2777,6
5460,2778,10
5461,2778,12
5462,2779,2
5463,2779,15
5464,2779,10
5465,2780,15
5466,2781,15
5467,2781,11
5468,2781,10
5469,2782,10
5470,2783,12
5471,2784,14
5472,2784,15
5473,2784,2
5474,2785,11
5475,2786,9
5476,2786,10
5477,2786,1
5478,2787,5
5479,2787,11
5480,2787,14
5481,2788,1
5482,2788,9
5483,2788,13
5484,2789,10
5485,2789,12
5486,2789,5
5487,2790,15
5488,2790,4
5489,2790,14
5490,2791,15
5491,2791,6
5492,2792,2
5493,2792,5
5494,2792,8
5495,2793,6
5496,2794,1
5497,2794,5
5498,2794,15
5499,2795,5
5500,2796,9
5501,2797,15
5502,2797,12
5503,2798,15
5504,2798,13
5505,2798,1
5506,2799,13
5507,2799,1
5508,2800,11
5509,2800,4
5510,2801,5
5511,2802,6
5512,2803,15
5513,2803,14
5514,2804,10
5515,2804,3
5516,2805,7
5517,2805,1
5518,2805,8
5519,2806,3
5520,2807,9
5521,2808,1
5522,2808,4
5523,2808,5
5524,2809,5
5525,2809,6
5526,2809,4
5527,2810,12
5528,2810,13
5529,2810,10
5530,2811,3
5531,2811,10
5532,2812,12
5533,2813,10
5534,2814,9
5535,2814,14
5536,2815,10
5537,2815,9
5538,2816,15
5539,2816,13
5540,2817,6
5541,2817,7
5542,2818,1
5543,2818,15
5544,2818,12
5545,2819,11
5546,2819,9
5547,2819,5
5548,2820,1
5549,2820,4
5550,2821,9
5551,2821,2
5552,2822,11
5553,2823,10
5554,2824,7
5555,2825,1
5556,2825,15
5557,2826,6
5558,2826,7
5559,2826,3
5560,2827,10
5561,2827,2
5562,2827,14
5563,2828,11
5564,2828,9
5565,2829,2
5566,2830,2
5567,2830,5
5568,2831,5
5569,2832,1
5570,2832,2
5571,2832,6
5572,2833,6
5573,2834,8
5574,2835,7
5575,2835,14
5576,2836,2
5577,2836,5
5578,2837,6
5579,2837,3
5580,2837,8
5581,2838,13
5582,2838,10
5583,2839,6
5584,2839,14
5585,2840,9
5586,2840,7
5587,2841,7
5588,2841,12
5589,2841,15
5590,2842,10
5591,2842,3
5592,2842,14
5593,2843,13
5594,2844,15
5595,2844,1
5596,2845,3
5597,2845,2
5598,2845,15
5599,2846,1
5600,2846,11
5601,2846,7
5602,2847,5
5603,2848,10
5604,2848,12
5605,2849,1
5606,2850,14
5607,2850,6
5608,2851,10
5609,2852,15
5610,2853,2
5611,2853,8
5612,2854,4
5613,2854,3
5614,2855,15
5615,2855,2
5616,2855,12
5617,2856,7
5618,2856,9
5619,2856,8
5620,2857,11
5621,2857,3
5622,2858,10
5623,2858,2
5624,2858,1
5625,2859,2
5626,2859,11
5627,2860,2
5628,2861,8
5629,2862,8
5630,2863,3
5631,2863,6
5632,2864,13
5633,2864,11
5634,2864,9
5635,2865,5
5636,2865,9
5637,2865,10
5638,2866,7
5639,2866,13
5640,2866,8
5641,2867,6
5642,2867,14
5643,2868,5
5644,2868,9
5645,2869,8
5646,2869,7
5647,2870,15
5648,2870,3
5649,2870,12
5650,2871,14
5651,2872,7
5652,2872,3
5653,2872,14
5654,2873,5
5655,2873,7
5656,2874,7
5657,2874,10
5658,2874,12
5659,2875,7
5660,2875,3
5661,2876,5
5662,2876,6
5663,2877,14
5664,2878,10
5665,2878,4
5666,2878,1
5667,2879,9
5668,2880,13
5669,2881,5
5670,2882,9
5671,2883,8
5672,2883,15
5673,2883,10
5674,2884,3
5675,2885,10
5676,2886,5
5677,2886,11
5678,2886,14
5679,2887,12
5680,2887,11
5681,2888,6
5682,2888,3
5683,2889,14
5684,2889,12
5685,2890,13
5686,2890,6
5687,2890,11
5688,2891,7
5689,2891,15
5690,2891,2
5691,2892,13
5692,2892,2
5693,2892,10
5694,2893,6
5695,2893,4
5696,2893,8
5697,2894,15
5698,2894,1
5699,2895,6
5700,2895,1
5701,2896,5
5702,2896,11
5703,2897,9
5704,2897,5
5705,2898,1
5706,2898,6
5707,2899,15
5708,2900,7
5709,2901,10
5710,2901,4
5711,2901,14
5712,2902,15
5713,2902,8
5714,2903,5
5715,2904,5
5716,2904,10
5717,2904,1
5718,2905,1
5719,2906,15
5720,2907,14
5721,2908,10
5722,2908,5
5723,2908,2
5724,2909,13
5725,2909,9
5726,2910,13
5727,2910,2
5728,2911,6
5729,2911,5
5730,2911,12
5731,2912,15
5732,2912,1
5733,2912,10
5734,2913,1
5735,2913,12
5736,2913,6
5737,2914,10
5738,2915,8
5739,2916,12
5740,2916,10
5741,2917,9
5742,2917,6
5743,2918,4
5744,2918,2
5745,2918,14
5746,2919,8
5747,2919,15
5748,2920,9
5749,2921,15
5750,2922,3
5751,2923,7
5752,2923,2
5753,2923,12
5754,2924,9
5755,2925,8
5756,2925,4
5757,2926,12
5758,2926,10
5759,2926,9
5760,2927,1
5761,2928,2
5762,2929,10
5763,2930,13
5764,2930,10
5765,2931,2
5766,2932,15
5767,2932,2
5768,2932,5
5769,2933,5
5770,2933,9
5771,2933,13
5772,2934,9
5773,2934,13
5774,2935,7
5775,2935,14
5776,2936,4
5777,2936,5
5778,2936,6
5779,2937,14
5780,2938,10
5781,2939,8
5782,2939,14
5783,2940,14
5784,2940,11
5785,2940,2
5786,2941,13
5787,2941,11
5788,2941,9
5789,2942,14
5790,2942,2
5791,2943,5
5792,2944,12
5793,2945,14
5794,2945,11
5795,2945,6
5796,2946,2
5797,2946,1
5798,2946,6
5799,2947,3
5800,2948,10
5801,2949,1
5802,2950,12
5803,2950,11
5804,2951,14
5805,2951,9
5806,2952,8
5807,2952,3
5808,2953,15
5809,2954,5
5810,2954,10
5811,2954,12
5812,2955,8
5813,2956,9
5814,2956,2
5815,2956,10
5816,2957,7
5817,2957,11
5818,2957,2
5819,2958,6
5820,2958,5
5821,2959,13
5822,2960,8
5823,2960,3
5824,2960,11
5825,2961,2
5826,2962,3
5827,2963,2
5828,2964,12
5829,2964,11
5830,2965,10
5831,2965,1
5832,2966,15
5833,2966,10
5834,2967,10
5835,2967,3
5836,2968,1
5837,2968,12
5838,2969,10
5839,2969,13
5840,2970,12
5841,2971,9
5842,2972,15
5843,2972,12
5844,2973,4
5845,2974,9
5846,2975,8
5847,2975,4
5848,2976,10
5849,2976,3
5850,2977,10
5851,2977,11
5852,2977,13
5853,2978,11
5854,2978,1
5855,2979,3
5856,2979,10
5857,2980,12
5858,2980,3
5859,2980,10
5860,2981,14
5861,2981,15
5862,2982,4
5863,2983,5
5864,2983,10
5865,2984,3
5866,2984,6
5867,2984,8
5868,2985,10
5869,2985,8
5870,2986,3
5871,2986,13
5872,2987,1
5873,2987,6
5874,2987,5
5875,2988,6
5876,2988,15
5877,2989,12
5878,2990,11
5879,2990,13
5880,2990,10
5881,2991,5
5882,2992,7
5883,2992,14
5884,2993,15
5885,2994,7
5886,2995,9
5887,2995,6
5888,2995,3
5889,2996,11
5890,2997,7
5891,2998,9
5892,2998,4
5893,2998,8
5894,2999,7
5895,2999,9
5896,3000,1
5897,3000,14
5898,3000,13
5899,3001,12
5900,3001,8
5901,3001,5
5902,3002,2
5903,3002,12
5904,3002,9
5905,3003,3
5906,3004,11
5907,3004,13
5908,3004,10
5909,3005,12
5910,3006,1
5911,3006,4
5912,3007,2
5913,3007,10
5914,3008,4
5915,3008,12
5916,3009,4
5917,3010,15
5918,3011,15
5919,3011,6
5920,3011,2
5921,3012,11
5922,3012,3
5923,3013,7
5924,3013,2
5925,3014,2
5926,3014,6
5927,3014,3
5928,3015,12
5929,3015,7
5930,3016,8
5931,3016,12
5932,3017,8
5933,3018,10
5934,3018,15
5935,3018,13
5936,3019,1
5937,3019,9
5938,3020,14
5939,3020,15
5940,3021,12
5941,3022,6
5942,3022,8
5943,3022,5
5944,3023,12
5945,3024,4
5946,3024,3
5947,3025,3
5948,3025,1
5949,3026,14
5950,3027,13
5951,3027,5
5952,3027,14
5953,3028,2
5954,3028,14
5955,3028,11
5956,3029,11
5957,3029,6
5958,3030,4
5959,3030,14
5960,3030,8
5961,3031,15
5962,3031,10
5963,3032,12
5964,3033,7
5965,3034,4
5966,3035,7
5967,3035,11
5968,3035,12
5969,3036,10
5970,3036,3
5971,3036,9
5972,3037,13
5973,3037,10
5974,3037,3
5975,3038,8
5976,3039,4
5977,3040,13
5978,3041,12
5979,3041,2
5980,3041,15
5981,3042,14
5982,3042,1
5983,3043,5
5984,3044,7
5985,3044,11
5986,3045,10
5987,3046,6
5988,3046,13
5989,3047,15
5990,3047,2
5991,3047,9
5992,3048,9
5993,3048,15
5994,3049,12
5995,3049,4
5996,3050,15
5997,3051,15
5998,3052,5
5999,3053,6
6000,3054,4
6001,3055,4
6002,3055,15
6003,3055,11
6004,3056,4
6005,3056,3
6006,3056,15
6007,3057,14
6008,3058,9
6009,3059,10
6010,3060,9
6011,3060,12
6012,3060,14
6013,3061,10
6014,3061,12
6015,3061,11
6016,3062,2
6017,3062,11
6018,3063,10
6019,3064,13
6020,3064,10
6021,3064,8
6022,3065,6
6023,3065,13
6024,3066,4
6025,3067,10
6026,3068,9
6027,3069,2
6028,3070,3
6029,3070,9
6030,3070,10
6031,3071,4
6032,3071,13
6033,3072,10
6034,3072,6
6035,3072,11
6036,3073,7
6037,3073,10
6038,3073,1
6039,3074,13
6040,3075,3
6041,3075,11
6042,3076,10
6043,3076,12
6044,3076,5
6045,3077,4
6046,3077,12
6047,3078,12
6048,3078,4
6049,3078,5
6050,3079,9
6051,3079,12
6052,3079,11
6053,3080,14
6054,3080,11
6055,3081,4
6056,3082,11
6057,3082,8
6058,3082,6
6059,3083,13
6060,3083,15
6061,3084,9
6062,3085,10
6063,3086,9
6064,3086,8
6065,3086,15
6066,3087,8
6067,3088,11
6068,3088,6
6069,3089,2
6070,3089,15
6071,3090,4
6072,3090,11
6073,3090,5
6074,3091,9
6075,3092,4
6076,3092,13
6077,3093,15
6078,3093,9
6079,3094,7
6080,3094,11
6081,3095,2
6082,3096,8
6083,3097,2
6084,3097,14
6085,3097,3
6086,3098,4
6087,3098,14
6088,3098,13
6089,3099,11
6090,3099,10
6091,3099,13
6092,3100,8
6093,3100,7
6094,3101,6
6095,3101,4
6096,3101,1
6097,3102,7
6098,3103,2
6099,3103,3
6100,3104,6
6101,3105,10
6102,3106,3
6103,3106,2
6104,3107,6
6105,3107,15
6106,3107,5
6107,3108,11
6108,3109,7
6109,3109,6
6110,3109,3
6111,3110,2
6112,3110,11
6113,3110,10
6114,3111,1
6115,3112,1
6116,3112,4
6117,3113,3
6118,3114,13
6119,3114,1
6120,3115,9
6121,3116,10
6122,3116,2
6123,3117,12
6124,3118,7
6125,3118,14
6126,3118,2
6127,3119,7
6128,3119,6
6129,3120,1
6130,3120,6
6131,3120,11
6132,3121,7
6133,3121,6
6134,3122,5
6135,3122,11
6136,3122,3
6137,3123,10
6138,3123,4
6139,3124,11
6140,3124,13
6141,3125,5
6142,3125,3
6143,3126,14
6144,3126,9
6145,3127,4
6146,3128,10
6147,3129,8
6148,3129,6
6149,3130,14
6150,3130,9
6151,3130,12
6152,3131,15
6153,3132,15
6154,3133,7
6155,3134,4
6156,3135,15
6157,3136,14
6158,3136,3
6159,3136,2
6160,3137,14
6161,3137,8
6162,3137,6
6163,3138,11
6164,3138,13
6165,3139,14
6166,3139,2
6167,3140,4
6168,3140,10
6169,3140,9
6170,3141,7
6171,3141,12
6172,3141,1
6173,3142,10
6174,3142,5
6175,3143,12
6176,3143,4
6177,3143,13
6178,3144,11
6179,3144,10
6180,3144,7
6181,3145,13
6182,3145,6
6183,3145,12
6184,3146,3
6185,3147,9
6186,3147,13
6187,3147,7
6188,3148,10
6189,3148,5
6190,3148,2
6191,3149,5
6192,3149,6
6193,3150,7
6194,3150,8
6195,3150,3
6196,3151,10
6197,3151,12
6198,3151,5
6199,3152,13
6200,3153,10
6201,3154,11
6202,3154,6
6203,3154,3
6204,3155,11
6205,3155,10
6206,3156,9
6207,3157,11
6208,3158,1
6209,3158,14
6210,3158,6
6211,3159,11
6212,3159,2
6213,3159,4
6214,3160,8
6215,3160,12
6216,3161,4
6217,3161,10
6218,3162,10
6219,3162,9
6220,3163,2
6221,3163,14
6222,3163,8
6223,3164,12
6224,3165,9
6225,3165,6
6226,3166,3
6227,3167,10
6228,3167,15
6229,3167,13
6230,3168,13
6231,3168,15
6232,3169,7
6233,3169,14
6234,3170,14
6235,3170,11
6236,3170,10
6237,3171,3
6238,3172,2
6239,3172,8
6240,3172,15
6241,3173,14
6242,3173,13
6243,3174,7
6244,3174,6
6245,3175,15
6246,3175,2
6247,3176,2
6248,3177,1
6249,3177,6
6250,3178,12
6251,3178,2
6252,3179,15
6253,3180,3
6254,3180,15
6255,3180,1
6256,3181,2
6257,3181,15
6258,3181,12
6259,3182,8
6260,3182,15
6261,3183,2
6262,3183,8
6263,3184,2
6264,3184,15
6265,3185,3
6266,3185,13
6267,3186,11
6268,3186,13
6269,3186,9
6270,3187,3
6271,3188,12
6272,3188,7
6273,3189,10
6274,3189,2
6275,3190,3
6276,3191,15
6277,3192,14
6278,3192,15
6279,3193,7
6280,3193,6
6281,3194,1
6282,3195,4
6283,3195,6
6284,3196,9
6285,3196,14
6286,3197,13
6287,3198,15
6288,3198,12
6289,3199,3
6290,3200,9
6291,3200,12
6292,3200,13
6293,3201,8
6294,3202,5
6295,3202,9
6296,3203,5
6297,3203,15
6298,3203,1
6299,3204,9
6300,3204,8
6301,3205,3
6302,3205,9
6303,3206,13
6304,3206,9
6305,3206,2
6306,3207,3
6307,3207,14
6308,3207,8
6309,3208,9
6310,3208,1
6311,3209,12
6312,3210,4
6313,3210,1
6314,3211,4
6315,3212,15
6316,3213,12
6317,3214,10
6318,3214,15
6319,3214,14
6320,3215,11
6321,3215,4
6322,3216,7
6323,3217,9
6324,3218,15
6325,3218,7
6326,3219,11
6327,3219,9
6328,3219,7
6329,3220,3
6330,3221,12
6331,3221,9
6332,3222,10
6333,3223,4
6334,3223,2
6335,3223,11
6336,3224,5
6337,3225,12
6338,3225,14
6339,3226,13
6340,3227,1
6341,3227,4
6342,3228,8
6343,3228,12
6344,3229,15
6345,3230,4
6346,3231,4
6347,3231,2
6348,3232,7
6349,3233,8
6350,3234,15
6351,3234,10
6352,3234,8
6353,3235,3
6354,3235,9
6355,3235,14
6356,3236,11
6357,3236,13
6358,3237,15
6359,3237,10
6360,3237,2
6361,3238,12
6362,3239,10
6363,3240,4
6364,3241,9
6365,3241,4
6366,3242,14
6367,3243,4
6368,3243,11
6369,3243,6
6370,3244,9
6371,3245,6
6372,3245,10
6373,3246,9
6374,3246,12
6375,3247,5
6376,3248,3
6377,3249,12
6378,3250,15
6379,3250,7
6380,3250,14
6381,3251,4
6382,3251,9
6383,3251,6
6384,3252,6
6385,3252,12
6386,3253,13
6387,3254,2
6388,3254,3
6389,3254,10
6390,3255,10
6391,3255,6
6392,3256,11
6393,3256,1
6394,3256,10
6395,3257,8
6396,3257,15
6397,3257,5
6398,3258,5
6399,3259,2
6400,3259,3
6401,3260,9
6402,3260,6
6403,3260,11
6404,3261,13
6405,3261,11
6406,3261,15
6407,3262,5
6408,3262,8
6409,3262,14
6410,3263,6
6411,3263,1
6412,3264,3
6413,3265,12
6414,3266,11
6415,3266,2
6416,3267,13
6417,3267,6
6418,3268,13
6419,3268,12
6420,3268,5
6421,3269,6
6422,3269,9
6423,3270,4
6424,3270,7
6425,3271,15
6426,3272,14
6427,3272,15
6428,3272,1
6429,3273,3
6430,3273,13
6431,3273,10
6432,3274,2
6433,3274,11
6434,3275,3
6435,3276,1
6436,3277,13
6437,3278,10
6438,3279,14
6439,3280,13
6440,3280,6
6441,3281,7
6442,3282,2
6443,3282,11
6444,3282,14
6445,3283,11
6446,3283,8
6447,3284,11
6448,3285,2
6449,3285,5
6450,3285,7
6451,3286,2
6452,3287,10
6453,3288,13
6454,3289,15
