idOrder_Items,Order_id,Product_id,Quantity
6814,2269,4666,2
6815,2269,3779,5
6816,2270,8792,4
6817,2270,29,4
6818,2270,9627,2
6819,2270,9658,4
6820,2270,1700,5
6821,2271,8513,3
6822,2271,6966,5
6823,2271,8624,5
6824,2272,4998,1
6825,2273,9802,1
6826,2273,6820,3
6827,2274,7670,2
6828,2274,2811,5
6829,2274,8427,3
6830,2275,9242,2
6831,2275,2495,4
6832,2275,2518,3
6833,2276,9284,3
6834,2276,2787,2
6835,2277,1826,4
6836,2278,222,2
6837,2278,6917,3
6838,2278,4696,3
6839,2279,9300,5
6840,2280,1806,2
6841,2280,1703,3
6842,2280,6801,5
6843,2281,8474,3
6844,2281,9322,4
6845,2282,8197,5
6846,2282,7296,1
6847,2282,6107,2
6848,2283,8134,2
6849,2283,8241,3
6850,2283,3025,4
6851,2284,1710,1
6852,2284,8030,1
6853,2284,9520,2
6854,2285,432,3
6855,2285,2336,2
6856,2285,8489,2
6857,2285,532,5
6858,2285,7771,2
6859,2286,8216,3
6860,2286,556,4
6861,2286,53,5
6862,2286,8708,1
6863,2287,4642,2
6864,2287,9553,1
6865,2287,7539,3
6866,2287,1766,3
6867,2288,4744,3
6868,2288,5246,1
6869,2289,4083,3
6870,2289,2474,4
6871,2289,385,3
6872,2289,1798,2
6873,2290,2250,5
6874,2291,726,3
6875,2291,8204,1
6876,2291,9607,3
6877,2291,4417,5
6878,2292,8079,1
6879,2292,6969,1
6880,2292,9679,4
6881,2292,4762,5
6882,2292,4869,2
6883,2293,315,4
6884,2294,8394,1
6885,2294,8666,3
6886,2295,9997,1
6887,2296,8212,4
6888,2296,1318,3
6889,2296,4374,5
6890,2297,623,2
6891,2297,7284,5
6892,2297,8165,1
6893,2298,4459,3
6894,2298,4175,3
6895,2298,100,1
6896,2299,9831,3
6897,2299,8988,4
6898,2299,5888,3
6899,2299,8908,1
6900,2300,8262,3
6901,2300,8901,2
6902,2300,4943,4
6903,2301,7578,2
6904,2301,8276,3
6905,2301,1123,3
6906,2302,894,2
6907,2302,184,2
6908,2303,9240,3
6909,2303,1534,1
6910,2303,1993,5
6911,2303,6987,2
6912,2304,7894,3
6913,2305,271,4
6914,2306,806,4
6915,2306,6273,1
6916,2306,2463,1
6917,2306,281,4
6918,2306,3481,4
6919,2307,8703,4
6920,2308,5166,1
6921,2308,7666,3
6922,2309,9337,1
6923,2309,8680,1
6924,2309,9190,3
6925,2310,2833,4
6926,2310,9385,3
6927,2310,9270,2
6928,2311,7581,1
6929,2311,9557,1
6930,2312,358,4
6931,2312,397,1
6932,2312,3817,4
6933,2312,8600,2
6934,2312,3045,3
6935,2313,4726,1
6936,2313,8420,2
6937,2314,2272,3
6938,2315,7895,4
6939,2315,3323,3
6940,2316,3725,1
6941,2317,4197,1
6942,2317,9404,5
6943,2317,1535,4
6944,2317,1349,3
6945,2318,2629,4
6946,2318,5126,4
6947,2318,1842,1
6948,2318,4989,1
6949,2318,2036,3
6950,2319,1763,2
6951,2319,8933,5
6952,2319,4848,2
6953,2319,7803,2
6954,2320,8623,4
6955,2321,127,5
6956,2322,4102,4
6957,2322,6888,4
6958,2323,8264,2
6959,2323,1720,2
6960,2323,8200,3
6961,2324,6823,2
6962,2324,5887,3
6963,2324,7558,3
6964,2324,4182,2
6965,2324,6732,4
6966,2325,2159,2
6967,2326,4042,3
6968,2326,1260,4
6969,2326,1,3
6970,2326,2847,5
6971,2326,3802,2
6972,2327,6978,4
6973,2327,4219,3
6974,2327,2735,5
6975,2327,6771,4
6976,2327,3089,3
6977,2328,9499,5
6978,2328,5816,2
6979,2328,6265,1
6980,2328,1399,1
6981,2328,7460,4
6982,2329,6144,5
6983,2329,359,4
6984,2330,7576,4
6985,2330,804,1
6986,2330,9220,1
6987,2331,3799,4
6988,2331,1054,2
6989,2332,4454,5
6990,2332,3195,4
6991,2332,1546,1
6992,2332,132,1
6993,2332,9321,4
6994,2333,6521,5
6995,2333,9188,3
6996,2333,642,2
6997,2334,1227,3
6998,2334,6377,5
6999,2334,3019,5
7000,2334,3546,2
7001,2335,4145,4
7002,2335,4179,1
7003,2335,6221,2
7004,2335,1611,2
7005,2336,7642,1
7006,2336,2472,4
7007,2336,3563,3
7008,2336,197,4
7009,2337,5414,4
7010,2337,4881,2
7011,2337,5108,5
7012,2337,4000,2
7013,2337,430,1
7014,2338,4269,2
7015,2338,5324,3
7016,2338,8991,2
7017,2338,5084,2
7018,2338,7619,3
7019,2339,6430,5
7020,2339,6720,3
7021,2339,9929,3
7022,2339,2934,3
7023,2340,2958,1
7024,2340,1221,5
7025,2340,2250,1
7026,2340,7531,1
7027,2340,3722,3
7028,2341,6761,5
7029,2341,9319,1
7030,2341,8633,3
7031,2342,8155,5
7032,2342,9493,1
7033,2342,4836,4
7034,2342,9202,5
7035,2343,762,2
7036,2344,4770,3
7037,2345,84,3
7038,2346,7616,5
7039,2346,7008,5
7040,2346,5191,3
7041,2346,1763,3
7042,2347,6356,4
7043,2347,4754,5
7044,2347,9809,2
7045,2347,2858,2
7046,2347,9286,2
7047,2348,7390,4
7048,2348,2488,5
7049,2348,6301,4
7050,2348,1896,3
7051,2349,7667,4
7052,2349,8914,4
7053,2349,9254,2
7054,2350,2036,5
7055,2351,6014,2
7056,2351,1840,5
7057,2352,5739,1
7058,2353,3760,2
7059,2353,5086,2
7060,2354,7494,5
7061,2354,9573,5
7062,2354,5724,3
7063,2354,5475,5
7064,2355,1744,5
7065,2355,1636,3
7066,2356,5988,3
7067,2356,9937,1
7068,2356,2214,5
7069,2356,4895,3
7070,2357,3033,4
7071,2358,7422,2
7072,2358,8221,3
7073,2359,2541,2
7074,2359,7854,3
7075,2360,6963,2
7076,2360,3788,5
7077,2361,8180,5
7078,2361,5963,1
7079,2362,3456,3
7080,2363,3600,3
7081,2363,4403,5
7082,2363,9764,1
7083,2363,7131,3
7084,2364,832,4
7085,2364,722,1
7086,2364,4236,5
7087,2364,6663,4
7088,2364,3672,5
7089,2365,9213,4
7090,2365,1466,1
7091,2365,3368,2
7092,2365,1679,4
7093,2365,4945,4
7094,2366,7829,4
7095,2366,9751,1
7096,2366,4121,2
7097,2367,1125,5
7098,2367,7997,5
7099,2367,6933,3
7100,2368,958,2
7101,2368,6103,2
7102,2368,525,5
7103,2368,8751,4
7104,2369,6543,3
7105,2370,6112,4
7106,2370,9653,1
7107,2370,6843,2
7108,2370,9494,1
7109,2370,9095,2
7110,2371,2732,4
7111,2372,2612,4
7112,2373,6545,4
7113,2373,3539,3
7114,2373,9302,4
7115,2374,9431,5
7116,2375,722,1
7117,2375,342,2
7118,2376,3192,5
7119,2376,615,5
7120,2376,7923,5
7121,2376,2744,5
7122,2376,6969,2
7123,2377,3386,2
7124,2377,1883,1
7125,2378,2042,4
7126,2378,4769,2
7127,2378,6593,2
7128,2379,1678,3
7129,2379,3409,1
7130,2379,3683,4
7131,2379,1119,1
7132,2379,1997,1
7133,2380,1514,3
7134,2380,448,5
7135,2380,1511,2
7136,2381,6256,3
7137,2381,5630,4
7138,2381,3178,4
7139,2381,6631,5
7140,2382,6416,2
7141,2382,3912,1
7142,2382,4004,2
7143,2382,4346,4
7144,2382,7899,5
7145,2383,7074,3
7146,2384,8079,5
7147,2384,8471,2
7148,2385,7751,1
7149,2386,8315,3
7150,2386,18,3
7151,2386,4765,4
7152,2386,1920,3
7153,2386,1901,1
7154,2387,1239,2
7155,2387,995,1
7156,2387,5670,2
7157,2388,6190,2
7158,2388,8578,5
7159,2388,1784,1
7160,2388,9009,4
7161,2389,9830,1
7162,2389,5014,3
7163,2390,3536,2
7164,2391,8490,2
7165,2391,7562,4
7166,2391,35,4
7167,2392,4905,3
7168,2392,7977,2
7169,2392,1091,2
7170,2392,8292,2
7171,2392,8273,2
7172,2393,7453,3
7173,2393,768,5
7174,2393,2349,1
7175,2394,6637,4
7176,2394,9111,4
7177,2394,9491,1
7178,2395,950,2
7179,2395,1065,2
7180,2395,1534,5
7181,2395,3586,4
7182,2396,1902,5
7183,2396,6428,2
7184,2396,3537,5
7185,2397,457,4
7186,2397,4074,2
7187,2397,1686,5
7188,2397,8759,1
7189,2398,403,5
7190,2398,2609,4
7191,2398,5899,2
7192,2399,6719,4
7193,2399,2473,5
7194,2400,8613,4
7195,2401,8582,5
7196,2401,3810,2
7197,2402,369,1
7198,2402,5108,2
7199,2403,7391,1
7200,2403,1965,1
7201,2403,8060,1
7202,2403,493,2
7203,2403,7742,4
7204,2404,2833,3
7205,2404,5196,5
7206,2404,4839,3
7207,2404,9610,1
7208,2404,9602,2
7209,2405,964,3
7210,2405,4313,3
7211,2405,430,4
7212,2405,1733,4
7213,2405,9088,3
7214,2406,4341,2
7215,2406,6716,4
7216,2407,9380,4
7217,2407,5098,2
7218,2408,4470,4
7219,2408,911,5
7220,2409,7301,4
7221,2410,1268,3
7222,2410,9256,4
7223,2411,3793,5
7224,2411,9176,1
7225,2411,5637,5
7226,2411,6181,4
7227,2411,5285,1
7228,2412,879,1
7229,2413,9856,3
7230,2413,3474,1
7231,2413,9073,5
7232,2413,2649,2
7233,2414,9038,3
7234,2414,1624,2
7235,2414,9734,1
7236,2415,6110,2
7237,2416,6463,3
7238,2416,4070,5
7239,2416,2844,5
7240,2416,4229,1
7241,2416,2938,2
7242,2417,2354,3
7243,2417,8816,3
7244,2417,320,2
7245,2418,4696,5
7246,2418,4524,4
7247,2418,2176,4
7248,2419,1810,4
7249,2419,6102,3
7250,2419,6573,1
7251,2419,7860,1
7252,2419,9255,5
7253,2420,6748,5
7254,2420,8588,1
7255,2420,9946,2
7256,2420,4962,5
7257,2421,2104,3
7258,2421,2503,1
7259,2422,2729,4
7260,2422,4343,3
7261,2422,2027,1
7262,2423,3808,4
7263,2423,754,5
7264,2423,4759,5
7265,2423,9410,3
7266,2424,9899,1
7267,2424,453,3
7268,2425,3929,1
7269,2426,8319,1
7270,2427,2338,5
7271,2427,7027,3
7272,2427,3992,5
7273,2428,7266,1
7274,2428,5821,1
7275,2428,6307,3
7276,2429,7007,1
7277,2429,7359,3
7278,2429,1934,5
7279,2430,9880,3
7280,2430,8907,4
7281,2430,7274,1
7282,2430,8488,5
7283,2431,7358,3
7284,2431,6728,3
7285,2431,5363,5
7286,2431,7908,2
7287,2432,814,2
7288,2433,7486,2
7289,2433,7478,4
7290,2433,4452,2
7291,2433,4352,5
7292,2433,8399,4
7293,2434,7764,1
7294,2434,1821,4
7295,2434,691,4
7296,2435,7805,4
7297,2436,9863,4
7298,2436,5150,1
7299,2436,4780,4
7300,2436,7395,5
7301,2436,7775,3
7302,2437,9247,1
7303,2437,4946,2
7304,2437,2032,4
7305,2438,308,3
7306,2438,9797,3
7307,2439,8533,3
7308,2439,759,4
7309,2439,7696,4
7310,2439,6086,5
7311,2440,1554,4
7312,2440,9480,4
7313,2440,1102,4
7314,2441,9483,5
7315,2441,7969,1
7316,2441,65,4
7317,2442,1308,3
7318,2442,5990,3
7319,2442,1805,2
7320,2443,681,1
7321,2443,1493,4
7322,2443,4639,1
7323,2444,7343,3
7324,2445,3107,4
7325,2445,2387,2
7326,2445,2958,3
7327,2445,4053,1
7328,2445,8138,2
7329,2446,1500,3
7330,2447,2856,5
7331,2447,3707,4
7332,2448,6459,1
7333,2448,6332,3
7334,2448,4900,1
7335,2449,4333,3
7336,2449,8826,3
7337,2449,6017,1
7338,2449,9655,5
7339,2449,9112,3
7340,2450,1500,5
7341,2450,9732,3
7342,2451,3602,2
7343,2451,2320,4
7344,2451,6243,5
7345,2452,848,1
7346,2453,2962,1
7347,2453,8974,2
7348,2453,1994,1
7349,2453,9310,1
7350,2453,1393,2
7351,2454,7866,2
7352,2454,7849,5
7353,2455,3403,5
7354,2456,7602,2
7355,2456,1507,4
7356,2456,8474,1
7357,2456,2608,1
7358,2456,6443,2
7359,2457,7027,3
7360,2457,1481,2
7361,2457,1308,4
7362,2457,5727,2
7363,2458,6628,5
7364,2458,1917,3
7365,2458,6799,1
7366,2458,9550,2
7367,2458,6318,1
7368,2459,9551,5
7369,2459,6005,3
7370,2459,2472,2
7371,2460,8962,1
7372,2460,6200,2
7373,2461,1566,5
7374,2461,8145,3
7375,2461,9128,3
7376,2461,5861,5
7377,2462,3710,4
7378,2462,9788,5
7379,2462,4387,5
7380,2462,5863,3
7381,2463,5815,1
7382,2463,191,2
7383,2464,8253,2
7384,2464,4524,3
7385,2464,9645,4
7386,2464,3605,1
7387,2465,1840,1
7388,2465,3445,5
7389,2466,3559,1
7390,2466,3341,1
7391,2466,1785,1
7392,2466,7280,3
7393,2467,1971,5
7394,2467,5424,3
7395,2467,1190,5
7396,2467,8364,4
7397,2468,6125,2
7398,2468,4157,2
7399,2469,379,3
7400,2469,1400,1
7401,2470,5298,2
7402,2470,3318,2
7403,2470,6260,3
7404,2470,5435,1
7405,2471,3250,4
7406,2471,3745,5
7407,2471,5573,2
7408,2471,1020,3
7409,2471,2174,3
7410,2472,7070,2
7411,2472,7148,3
7412,2472,7967,4
7413,2473,141,1
7414,2473,2998,2
7415,2473,9934,1
7416,2473,3045,5
7417,2474,1800,5
7418,2474,4398,4
7419,2474,2255,5
7420,2474,2535,2
7421,2474,2831,2
7422,2475,6168,1
7423,2475,8347,4
7424,2475,7967,2
7425,2475,9192,2
7426,2475,6486,4
7427,2476,9571,3
7428,2477,2445,5
7429,2477,8637,4
7430,2478,5234,2
7431,2478,2412,2
7432,2478,3721,2
7433,2478,1948,1
7434,2479,6502,5
7435,2479,2909,2
7436,2479,5964,5
7437,2479,8879,3
7438,2480,4640,1
7439,2480,3148,5
7440,2481,7618,3
7441,2481,7921,3
7442,2481,4916,5
7443,2481,2862,5
7444,2481,4322,4
7445,2482,339,1
7446,2483,6814,4
7447,2483,3812,2
7448,2483,1043,3
7449,2483,7969,5
7450,2483,9175,4
7451,2484,4887,1
7452,2484,581,1
7453,2484,5481,2
7454,2485,6209,4
7455,2485,1677,2
7456,2485,6445,5
7457,2486,4084,1
7458,2486,8710,1
7459,2487,8687,1
7460,2488,4398,2
7461,2488,3962,1
7462,2488,5940,4
7463,2488,7150,3
7464,2488,1958,1
7465,2489,5923,4
7466,2489,7967,4
7467,2489,6120,1
7468,2489,4008,2
7469,2489,1366,3
7470,2490,8072,2
7471,2490,4621,5
7472,2490,2588,4
7473,2490,6187,4
7474,2490,7981,5
7475,2491,6881,2
7476,2491,8282,1
7477,2491,6006,2
7478,2491,3430,2
7479,2491,562,3
7480,2492,5859,2
7481,2492,8964,5
7482,2493,7001,4
7483,2493,8499,3
7484,2493,3,4
7485,2493,7098,2
7486,2493,1654,1
7487,2494,5012,5
7488,2494,2973,4
7489,2494,9441,5
7490,2494,1660,3
7491,2495,3491,5
7492,2495,4328,2
7493,2495,8049,3
7494,2496,8679,4
7495,2496,3879,1
7496,2496,3268,2
7497,2496,4334,3
7498,2497,4640,4
7499,2497,8483,5
7500,2497,7740,4
7501,2498,9093,4
7502,2498,3927,1
7503,2498,8799,1
7504,2498,4284,3
7505,2498,7986,3
7506,2499,4328,3
7507,2499,1938,4
7508,2500,6784,5
7509,2500,9305,4
7510,2500,3209,2
7511,2500,6335,4
7512,2500,468,2
7513,2501,4880,5
7514,2501,9950,4
7515,2501,8971,3
7516,2501,8316,4
7517,2502,8167,5
7518,2502,3409,5
7519,2502,2092,2
7520,2503,9968,5
7521,2503,6899,2
7522,2503,1664,2
7523,2503,4261,4
7524,2503,475,5
7525,2504,6455,1
7526,2504,6291,5
7527,2504,5987,5
7528,2504,1447,3
7529,2504,2232,4
7530,2505,78,4
7531,2506,1061,2
7532,2507,478,4
7533,2507,9639,5
7534,2507,2430,5
7535,2507,5711,2
7536,2507,1687,2
7537,2508,6956,3
7538,2508,2462,4
7539,2508,5936,2
7540,2508,8886,3
7541,2509,3611,1
7542,2509,906,1
7543,2510,799,4
7544,2510,4462,4
7545,2511,6967,1
7546,2511,935,1
7547,2511,2207,4
7548,2512,9422,3
7549,2512,734,2
7550,2512,1963,5
7551,2512,6574,4
7552,2513,1290,5
7553,2514,3505,3
7554,2514,6958,4
7555,2514,9074,3
7556,2514,4454,1
7557,2514,6307,3
7558,2515,9450,2
7559,2515,1665,3
7560,2515,5408,2
7561,2516,1614,2
7562,2516,7974,5
7563,2517,1960,4
7564,2517,1123,3
7565,2517,6212,4
7566,2518,7105,3
7567,2518,5931,1
7568,2518,4126,5
7569,2518,5307,5
7570,2518,4651,4
7571,2519,6064,2
7572,2519,1658,2
7573,2519,546,1
7574,2519,5245,5
7575,2520,3011,5
7576,2520,9759,5
7577,2520,1366,4
7578,2520,7290,1
7579,2520,3461,5
7580,2521,6592,1
7581,2521,472,4
7582,2522,4564,1
7583,2523,2100,1
7584,2523,9453,2
7585,2523,2142,1
7586,2523,4304,4
7587,2524,2427,3
7588,2524,8976,3
7589,2524,4914,4
7590,2525,6144,1
7591,2525,6715,3
7592,2525,5126,2
7593,2526,7083,1
7594,2526,8567,1
7595,2527,7123,2
7596,2527,5865,3
7597,2527,9496,3
7598,2527,7834,2
7599,2528,6805,4
7600,2528,8023,5
7601,2528,8224,2
7602,2529,871,1
7603,2530,993,1
7604,2530,9985,2
7605,2530,2321,3
7606,2530,9213,3
7607,2530,1812,2
7608,2531,5801,5
7609,2531,4561,1
7610,2531,8988,5
7611,2531,7414,4
7612,2531,9896,2
7613,2532,8618,2
7614,2532,5431,3
7615,2533,8382,1
7616,2533,2464,2
7617,2533,6699,2
7618,2534,2359,3
7619,2534,3298,2
7620,2535,8561,1
7621,2535,7280,5
7622,2536,395,1
7623,2536,2842,5
7624,2536,7921,2
7625,2537,8460,1
7626,2537,3066,2
7627,2537,3971,4
7628,2538,8919,4
7629,2538,2471,2
7630,2538,4080,5
7631,2538,6050,4
7632,2539,5229,3
7633,2539,6257,5
7634,2539,7910,2
7635,2539,4596,5
7636,2540,9524,4
7637,2540,4739,4
7638,2541,2667,5
7639,2541,8778,4
7640,2541,445,4
7641,2541,3076,4
7642,2542,7901,2
7643,2543,6678,3
7644,2543,737,2
7645,2543,6706,3
7646,2544,7820,4
7647,2544,2065,2
7648,2544,6520,1
7649,2544,5474,2
7650,2545,5370,5
7651,2545,4804,5
7652,2546,6137,3
7653,2546,5044,3
7654,2546,8030,1
7655,2546,9981,4
7656,2546,4903,1
7657,2547,4173,1
7658,2547,259,3
7659,2547,4028,3
7660,2548,8553,4
7661,2548,3980,2
7662,2548,7356,5
7663,2548,5806,3
7664,2548,4968,1
7665,2549,1255,1
7666,2549,9524,5
7667,2550,3197,4
7668,2550,7084,2
7669,2550,4329,2
7670,2551,8483,3
7671,2551,9548,1
7672,2551,4015,4
7673,2551,3590,4
7674,2552,9812,2
7675,2552,5294,5
7676,2552,2746,1
7677,2552,6831,5
7678,2552,5345,5
7679,2553,5934,5
7680,2553,9568,5
7681,2553,368,5
7682,2553,6664,4
7683,2553,9285,3
7684,2554,2487,5
7685,2554,7465,2
7686,2554,387,1
7687,2555,5077,3
7688,2556,4373,3
7689,2556,3898,2
7690,2556,5259,5
7691,2556,9178,2
7692,2556,8885,1
7693,2557,8819,1
7694,2557,8775,1
7695,2557,1649,4
7696,2558,6049,2
7697,2559,6513,5
7698,2559,3416,3
7699,2559,3026,5
7700,2559,2490,1
7701,2560,4934,4
7702,2560,144,4
7703,2561,9089,5
7704,2561,890,2
7705,2561,5192,2
7706,2561,3823,5
7707,2561,605,4
7708,2562,1307,1
7709,2562,1263,3
7710,2563,7774,5
7711,2563,1310,5
7712,2564,7743,3
7713,2564,9781,3
7714,2564,8223,3
7715,2564,1565,3
7716,2564,3016,4
7717,2565,7475,4
7718,2565,2154,4
7719,2565,4574,3
7720,2566,75,2
7721,2566,2038,4
7722,2566,2132,2
7723,2566,3070,4
7724,2566,6308,3
7725,2567,1789,3
7726,2567,6271,2
7727,2567,4208,4
7728,2567,1897,3
7729,2568,1089,1
7730,2568,152,5
7731,2568,3146,1
7732,2569,2197,1
7733,2569,8857,1
7734,2569,4524,2
7735,2569,5480,3
7736,2569,2207,2
7737,2570,2007,5
7738,2570,4831,3
7739,2571,9800,4
7740,2571,1610,4
7741,2571,1914,2
7742,2571,9632,5
7743,2572,3441,2
7744,2572,9769,2
7745,2572,520,1
7746,2572,8223,1
7747,2572,18,5
7748,2573,9915,3
7749,2573,2435,4
7750,2573,9020,5
7751,2574,5917,3
7752,2574,22,2
7753,2574,2643,5
7754,2575,1737,1
7755,2575,9016,2
7756,2575,868,4
7757,2575,9961,2
7758,2575,3379,2
7759,2576,5804,2
7760,2576,711,1
7761,2576,9213,5
7762,2576,8899,1
7763,2576,4745,1
7764,2577,4304,2
7765,2577,7179,4
7766,2577,3550,5
7767,2577,7629,3
7768,2578,2987,1
7769,2578,8585,3
7770,2579,9067,4
7771,2580,2133,2
7772,2580,8823,5
7773,2580,8915,1
7774,2580,3434,2
7775,2580,2948,1
7776,2581,1016,4
7777,2582,2799,4
7778,2582,2057,3
7779,2582,6169,3
7780,2583,8015,5
7781,2584,6853,3
7782,2584,4634,4
7783,2585,4709,1
7784,2585,4468,1
7785,2586,8013,5
7786,2586,5233,5
7787,2586,196,5
7788,2587,8203,3
7789,2588,2569,2
7790,2589,7345,1
7791,2589,7276,2
7792,2589,2322,1
7793,2590,1213,2
7794,2590,99,4
7795,2590,6631,3
7796,2591,3731,5
7797,2591,6849,1
7798,2591,1090,4
7799,2592,6142,3
7800,2592,2257,3
7801,2592,7074,1
7802,2592,3541,3
7803,2592,5714,5
7804,2593,1116,3
7805,2593,9669,3
7806,2593,9130,3
7807,2594,2311,5
7808,2594,9308,3
7809,2594,3040,2
7810,2594,1342,1
7811,2594,9354,2
7812,2595,4772,5
7813,2595,1672,1
7814,2595,442,4
7815,2596,5306,2
7816,2596,2326,3
7817,2596,9932,3
7818,2597,7907,2
7819,2597,1243,1
7820,2597,5397,4
7821,2597,8069,2
7822,2598,9415,4
7823,2598,5268,2
7824,2598,612,2
7825,2598,4513,5
7826,2598,7842,2
7827,2599,1909,3
7828,2600,1498,4
7829,2600,3630,3
7830,2600,256,1
7831,2601,4178,5
7832,2601,462,4
7833,2601,8771,2
7834,2601,9776,4
7835,2601,9335,5
7836,2602,7790,3
7837,2603,4749,1
7838,2603,2105,2
7839,2603,6053,4
7840,2603,6684,4
7841,2604,950,5
7842,2604,419,5
7843,2604,8426,5
7844,2604,3686,3
7845,2605,4645,5
7846,2605,197,3
7847,2606,8550,5
7848,2607,5462,2
7849,2607,2001,4
7850,2607,819,3
7851,2607,5580,4
7852,2607,2309,1
7853,2608,6276,2
7854,2608,7424,1
7855,2608,407,3
7856,2608,5453,1
7857,2608,1967,3
7858,2609,7279,2
7859,2609,3251,5
7860,2609,6752,3
7861,2609,1357,3
7862,2609,7867,1
7863,2610,5381,2
7864,2610,8342,1
7865,2610,8476,5
7866,2611,402,2
7867,2612,553,2
7868,2612,6993,4
7869,2612,8763,3
7870,2612,5934,1
7871,2613,225,1
7872,2614,547,1
7873,2614,4328,4
7874,2614,9274,4
7875,2614,9167,4
7876,2614,3255,5
7877,2615,8345,4
7878,2615,1092,1
7879,2615,899,1
7880,2616,1912,5
7881,2616,7751,2
7882,2616,411,2
7883,2617,1600,4
7884,2618,1471,4
7885,2619,302,1
7886,2619,9837,1
7887,2619,6619,1
7888,2620,6452,2
7889,2620,2580,1
7890,2620,7512,3
7891,2620,5477,2
7892,2620,5969,2
7893,2621,1085,2
7894,2621,3299,3
7895,2621,8765,5
7896,2621,1067,4
7897,2621,5148,3
7898,2622,4396,1
7899,2622,528,2
7900,2622,6197,5
7901,2622,6884,1
7902,2623,8067,3
7903,2624,5432,2
7904,2624,8641,1
7905,2624,1339,3
7906,2624,37,3
7907,2624,7199,2
7908,2625,4212,1
7909,2626,8344,2
7910,2626,9427,1
7911,2626,9096,5
7912,2626,1674,2
7913,2627,7703,5
7914,2627,2303,2
7915,2628,6249,4
7916,2628,9073,2
7917,2628,9297,4
7918,2628,5275,2
7919,2629,9190,4
7920,2629,4794,4
7921,2630,6459,4
7922,2630,8201,2
7923,2630,3818,1
7924,2630,5825,2
7925,2631,9914,4
7926,2632,7410,4
7927,2632,1339,5
7928,2632,6056,4
7929,2633,3048,1
7930,2634,6035,3
7931,2634,4304,5
7932,2634,236,5
7933,2634,2639,2
7934,2634,413,2
7935,2635,3936,4
7936,2635,428,2
7937,2635,6797,4
7938,2635,883,1
7939,2636,4883,1
7940,2637,9519,3
7941,2637,3195,4
7942,2637,3246,3
7943,2637,1949,1
7944,2638,4584,4
7945,2639,861,2
7946,2640,6771,3
7947,2640,8302,4
7948,2640,1609,3
7949,2640,8203,4
7950,2641,4578,1
7951,2641,6762,1
7952,2642,2161,4
7953,2642,1016,5
7954,2642,2694,3
7955,2642,5985,4
7956,2643,7559,1
7957,2643,8430,3
7958,2643,5358,3
7959,2643,6159,3
7960,2643,8253,5
7961,2644,6533,4
7962,2645,504,4
7963,2645,8653,4
7964,2645,1650,2
7965,2646,1710,2
7966,2646,4487,2
7967,2646,4838,2
7968,2646,5063,4
7969,2647,9375,2
7970,2647,2229,1
7971,2648,7262,4
7972,2648,1054,5
7973,2649,5482,1
7974,2649,6082,1
7975,2650,9682,5
7976,2650,3507,4
7977,2650,1680,2
7978,2650,2371,5
7979,2650,1711,2
7980,2651,9172,5
7981,2651,8747,3
7982,2651,2909,1
7983,2651,9103,5
7984,2651,9847,4
7985,2652,7049,3
7986,2652,6990,5
7987,2652,7024,2
7988,2652,6859,2
7989,2653,3805,4
7990,2653,5348,3
7991,2653,8546,1
7992,2654,7757,4
7993,2654,6286,3
7994,2654,1064,3
7995,2654,316,5
7996,2654,7151,5
7997,2655,4233,1
7998,2655,3617,4
7999,2655,186,2
8000,2655,9881,4
8001,2656,4346,3
8002,2656,9982,1
8003,2656,7321,5
8004,2657,6304,3
8005,2657,7603,2
8006,2657,27,1
8007,2657,6342,2
8008,2658,8306,3
8009,2659,3958,2
8010,2659,398,4
8011,2659,2165,2
8012,2659,4034,5
8013,2660,4846,1
8014,2660,4317,1
8015,2661,8676,4
8016,2661,6864,5
8017,2661,8925,3
8018,2661,6575,5
8019,2662,7014,2
8020,2662,2174,4
8021,2662,5171,1
8022,2662,1171,4
8023,2663,1913,3
8024,2663,392,1
8025,2663,3001,1
8026,2664,1621,4
8027,2664,9335,5
8028,2664,8277,5
8029,2665,1648,2
8030,2666,96,1
8031,2666,6411,4
8032,2666,5747,1
8033,2666,8356,1
8034,2667,4465,1
8035,2667,3507,3
8036,2667,7336,3
8037,2668,6024,5
8038,2668,3846,4
8039,2668,5977,3
8040,2668,3207,1
8041,2668,7457,1
8042,2669,2228,4
8043,2669,2095,4
8044,2669,8416,5
8045,2670,8299,3
8046,2670,8744,4
8047,2670,6391,2
8048,2670,7103,4
8049,2670,6624,1
8050,2671,2148,4
8051,2671,4639,3
8052,2672,6095,5
8053,2672,1424,2
8054,2673,2366,2
8055,2673,8948,5
8056,2674,4849,4
8057,2674,2596,5
8058,2675,3639,3
8059,2675,9909,3
8060,2675,9476,3
8061,2676,1181,3
8062,2676,5246,5
8063,2676,1429,5
8064,2676,8124,3
8065,2677,3983,4
8066,2677,6069,1
8067,2677,6212,1
8068,2677,1367,1
8069,2677,4649,3
8070,2678,6453,4
8071,2678,7388,2
8072,2678,4121,2
8073,2678,149,1
8074,2679,4074,1
8075,2679,9728,3
8076,2680,25,2
8077,2680,2534,1
8078,2681,28,3
8079,2681,6321,1
8080,2681,1709,4
8081,2681,2726,1
8082,2681,7584,1
8083,2682,7600,5
8084,2682,3756,3
8085,2682,6007,2
8086,2682,4688,4
8087,2683,7570,1
8088,2683,755,1
8089,2683,6076,4
8090,2683,4205,5
8091,2683,7875,5
8092,2684,3159,2
8093,2684,6127,2
8094,2684,4746,4
8095,2684,4077,4
